action_rate,approach_open,box_target,grasp,gripper_align,gripper_box,hold_target,lift,no_floor_collision,robot_target_qpos,success_bonus,step,reward_total,box_target_dist,success,out_of_bounds
-0.21946284770965577,0.7350669503211975,0.0,0.0,0.10992296040058136,0.04218029975891113,0.0,0.0,0.25,0.015246552228927611,0.0,0,0.9329538345336914,0.3964664041996002,0.0,0.0
-0.25791990756988525,0.7175495624542236,0.0,0.0,0.11264665983617306,0.04171609878540039,0.0,0.0,0.25,0.01534021496772766,0.0,1,0.8793325424194336,0.39803773164749146,0.0,0.0
-0.0007231916300952435,0.7094227075576782,0.0,0.0,0.12030095793306828,0.0421605110168457,0.0,0.0,0.25,0.015435647964477538,0.0,2,1.1365965604782104,0.3980390727519989,0.0,0.0
-4.2924963054247206e-06,0.7085570096969604,0.0,0.0,0.1267064083367586,0.04284250736236572,0.0,0.0,0.25,0.015532833337783812,0.0,3,1.1436344385147095,0.3980388641357422,0.0,0.0
-4.116444324608892e-05,0.713111937046051,0.0,0.0,0.13298642821609974,0.04374587535858154,0.0,0.0,0.25,0.015631556510925293,0.0,4,1.1554346084594727,0.39803871512413025,0.0,0.0
-2.809230936691165e-05,0.721494734287262,0.0,0.0,0.13956332579255104,0.04486644268035889,0.0,0.0,0.25,0.015731853246688843,0.0,5,1.1716282367706299,0.39803868532180786,0.0,0.0
-4.172091576037929e-06,0.730891764163971,0.0,0.0,0.1467594876885414,0.04620325565338135,0.0,0.0,0.25,0.015833455324172973,0.0,6,1.1896837949752808,0.3980386555194855,0.0,0.0
-5.7847687276080255e-05,0.7386884093284607,0.0,0.0,0.15457915142178535,0.0477604866027832,0.0,0.0,0.25,0.015936148166656495,0.0,7,1.2069064378738403,0.39803871512413025,0.0,0.0
-1.7043699335772546e-05,0.744475781917572,0.0,0.0,0.16312550753355026,0.04954981803894043,0.0,0.0,0.25,0.01603984236717224,0.0,8,1.223173975944519,0.39803874492645264,0.0,0.0
-1.8104157061316072e-05,0.7487666010856628,0.0,0.0,0.17249541357159615,0.0515819787979126,0.0,0.0,0.25,0.016144269704818724,0.0,9,1.238970160484314,0.39803874492645264,0.0,0.0
-2.047998132184148e-05,0.7519590258598328,0.0,0.0,0.18268192186951637,0.05387091636657715,0.0,0.0,0.25,0.016249430179595948,0.0,10,1.2547407150268555,0.39803871512413025,0.0,0.0
-3.3464716398157183e-05,0.754341721534729,0.0,0.0,0.19368615001440048,0.05643320083618164,0.0,0.0,0.25,0.0163554310798645,0.0,11,1.2707829475402832,0.39803871512413025,0.0,0.0
-1.568322768434882e-05,0.7561239004135132,0.0,0.0,0.2055901661515236,0.059288978576660156,0.0,0.0,0.25,0.016461932659149168,0.0,12,1.2874492406845093,0.39803871512413025,0.0,0.0
-6.299015512922779e-06,0.7574595212936401,0.0,0.0,0.21844038739800453,0.06245684623718262,0.0,0.0,0.25,0.01656886339187622,0.0,13,1.3049193620681763,0.39803871512413025,0.0,0.0
-1.548088330309838e-05,0.7584614753723145,0.0,0.0,0.23219840601086617,0.0659569501876831,0.0,0.0,0.25,0.016675812005996705,0.0,14,1.3232771158218384,0.39803871512413025,0.0,0.0
-6.926291389390826e-05,0.7592134475708008,0.0,0.0,0.24673385545611382,0.06981706619262695,0.0,0.0,0.25,0.016783368587493897,0.0,15,1.3424785137176514,0.39803871512413025,0.0,0.0
-1.4352715515997262e-05,0.759778618812561,0.0,0.0,0.262246448546648,0.0740664005279541,0.0,0.0,0.25,0.01689108610153198,0.0,16,1.3629683256149292,0.39803871512413025,0.0,0.0
-2.6122614508494737e-05,0.7602031230926514,0.0,0.0,0.27863869443535805,0.07873392105102539,0.0,0.0,0.25,0.01699916124343872,0.0,17,1.3845487833023071,0.39803871512413025,0.0,0.0
-1.666872558416799e-05,0.7605219483375549,0.0,0.0,0.2959277108311653,0.08385312557220459,0.0,0.0,0.25,0.01710757613182068,0.0,18,1.4073936939239502,0.39803871512413025,0.0,0.0
-2.6261521270498633e-05,0.7607614994049072,0.0,0.0,0.31410101801157,0.0894550085067749,0.0,0.0,0.25,0.01721590161323547,0.0,19,1.4315071105957031,0.39803871512413025,0.0,0.0
-1.4517520321533084e-05,0.760941743850708,0.0,0.0,0.3330044820904732,0.09557127952575684,0.0,0.0,0.25,0.017324066162109374,0.0,20,1.4568270444869995,0.39803871512413025,0.0,0.0
-2.803335664793849e-05,0.7610540390014648,0.0,0.0,0.352477990090847,0.10224258899688721,0.0,0.0,0.25,0.017432230710983276,0.0,21,1.4831788539886475,0.39803871512413025,0.0,0.0
-1.596660731593147e-05,0.7611137628555298,0.0,0.0,0.3725223243236542,0.10950887203216553,0.0,0.0,0.25,0.017540287971496583,0.0,22,1.5106693506240845,0.39803871512413025,0.0,0.0
-2.410203451290727e-05,0.7611434459686279,0.0,0.0,0.3929777443408966,0.1174086332321167,0.0,0.0,0.25,0.017648077011108397,0.0,23,1.539153814315796,0.39803868532180786,0.0,0.0
-3.123708302155137e-05,0.7611578106880188,0.0,0.0,0.4137018695473671,0.1259915828704834,0.0,0.0,0.25,0.017755579948425294,0.0,24,1.5685756206512451,0.39803868532180786,0.0,0.0
-3.2190707861445846e-05,0.7611644864082336,0.0,0.0,0.4345054179430008,0.13531005382537842,0.0,0.0,0.25,0.01786310076713562,0.0,25,1.5988109111785889,0.39803868532180786,0.0,0.0
-2.0230734662618488e-05,0.7611674666404724,0.0,0.0,0.45532122254371643,0.145410418510437,0.0,0.0,0.25,0.017970407009124754,0.0,26,1.6298493146896362,0.39803868532180786,0.0,0.0
-3.347186429891735e-05,0.7611680626869202,0.0,0.0,0.4758642613887787,0.156333327293396,0.0,0.0,0.25,0.018077534437179566,0.0,27,1.661409616470337,0.39803868532180786,0.0,0.0
-4.623623099178076e-05,0.7611681222915649,0.0,0.0,0.49591608345508575,0.1681145429611206,0.0,0.0,0.25,0.01818414330482483,0.0,28,1.6933367252349854,0.39803868532180786,0.0,0.0
-4.273098602425307e-05,0.7611680626869202,0.0,0.0,0.5151200294494629,0.1807842254638672,0.0,0.0,0.25,0.01828998327255249,0.0,29,1.7253196239471436,0.39803868532180786,0.0,0.0
-7.148729055188597e-05,0.7611681222915649,0.0,0.0,0.5330276861786842,0.1943650245666504,0.0,0.0,0.25,0.018395376205444337,0.0,30,1.7568848133087158,0.39803868532180786,0.0,0.0
-7.566593121737242e-05,0.7611687183380127,0.0,0.0,0.5495224520564079,0.2088707685470581,0.0,0.0,0.25,0.018500161170959473,0.0,31,1.7879865169525146,0.39803868532180786,0.0,0.0
-0.0002459300681948662,0.7611700892448425,0.0,0.0,0.5644321441650391,0.22429919242858887,0.0,0.0,0.25,0.018604445457458495,0.0,32,1.8182599544525146,0.39803868532180786,0.0,0.0
-0.0001805747044272721,0.7611722350120544,0.0,0.0,0.5773337930440903,0.24061906337738037,0.0,0.0,0.25,0.018707853555679322,0.0,33,1.8476523160934448,0.39803868532180786,0.0,0.0
-0.00048135737888515,0.761175811290741,0.0,0.0,0.5876140668988228,0.25780999660491943,0.0,0.0,0.25,0.018811869621276855,0.0,34,1.8749302625656128,0.39803868532180786,0.0,0.0
-0.00030014119111001494,0.7611814737319946,0.0,0.0,0.5952900275588036,0.2758359909057617,0.0,0.0,0.25,0.018916279077529907,0.0,35,1.9009236097335815,0.39803868532180786,0.0,0.0
-0.00046001486480236055,0.7612467408180237,0.0,0.0,0.5999970436096191,0.294635534286499,0.0,0.0,0.25,0.01902185082435608,0.0,36,1.9244410991668701,0.39803868532180786,0.0,0.0
-0.0007496898993849755,0.7613120675086975,0.0,0.0,0.6017817929387093,0.31415605545043945,0.0,0.0,0.25,0.019129765033721925,0.0,37,1.9456299543380737,0.39803868532180786,0.0,0.0
-0.0005249190609902144,0.7613644003868103,0.0,0.0,0.6004806235432625,0.33434343338012695,0.0,0.0,0.25,0.01923993229866028,0.0,38,1.964903473854065,0.39803868532180786,0.0,0.0
-0.00045434385538101196,0.7614061832427979,0.0,0.0,0.5956801027059555,0.35513198375701904,0.0,0.0,0.25,0.019352638721466062,0.0,39,1.9811166524887085,0.39803868532180786,0.0,0.0
-0.0007278463803231717,0.761440634727478,0.0,0.0,0.587954968214035,0.37647759914398193,0.0,0.0,0.25,0.0194674015045166,0.0,40,1.994612693786621,0.39803868532180786,0.0,0.0
-0.0005520326551049948,0.7614694237709045,0.0,0.0,0.5774931982159615,0.3983614444732666,0.0,0.0,0.25,0.01958348751068115,0.0,41,2.0063555240631104,0.39803868532180786,0.0,0.0
-0.0002474094973877072,0.7614927887916565,0.0,0.0,0.5642081424593925,0.4207618236541748,0.0,0.0,0.25,0.019699001312255857,0.0,42,2.01591420173645,0.39803868532180786,0.0,0.0
-0.0007838069461286068,0.7615136504173279,0.0,0.0,0.6098388880491257,0.44367337226867676,0.0,0.0,0.25,0.01981210112571716,0.0,43,2.0840542316436768,0.39803868532180786,0.0,0.0
-0.0003887118073180318,0.7615309357643127,0.0,0.0,0.6884170323610306,0.4671550989151001,0.0,0.0,0.25,0.01991879940032959,0.0,44,2.1866331100463867,0.39803868532180786,0.0,0.0
-0.00022069786209613087,0.7615459561347961,0.0,0.0,0.7668086886405945,0.4913218021392822,0.0,0.0,0.25,0.020016878843307495,0.0,45,2.2894725799560547,0.39803868532180786,0.0,0.0
-0.0005026654805988074,0.7615587115287781,0.0,0.0,0.845516249537468,0.5163264274597168,0.0,0.0,0.25,0.02010294198989868,0.0,46,2.3930017948150635,0.39803868532180786,0.0,0.0
-0.0003627801546826959,0.7615706920623779,0.0,0.0,0.9242598712444305,0.5423610210418701,0.0,0.0,0.25,0.020173001289367675,0.0,47,2.49800181388855,0.39803868532180786,0.0,0.0
-0.0001577919931150973,0.7615801692008972,0.0,0.0,1.0017633438110352,0.569645881652832,0.0,0.0,0.25,0.020224016904830933,0.0,48,2.603055715560913,0.39803868532180786,0.0,0.0
-0.0001439233892597258,0.7615874409675598,0.0,0.0,1.0794967412948608,0.5983480215072632,0.0,0.0,0.25,0.020253700017929078,0.0,49,2.7095417976379395,0.39803868532180786,0.0,0.0
-0.00028458735905587676,0.7615945339202881,0.0,0.0,1.1580531299114227,0.6286652088165283,0.0,0.0,0.25,0.02025951147079468,0.0,50,2.8182878494262695,0.39803868532180786,0.0,0.0
-0.00010226604063063861,0.761600136756897,0.0,0.0,1.2365827709436417,0.6608492136001587,0.0,0.0,0.25,0.020239144563674927,0.0,51,2.929168939590454,0.39803868532180786,0.0,0.0
-0.0003831104375422001,0.7616058588027954,0.0,0.0,1.3160884380340576,0.6951887607574463,0.0,0.0,0.25,0.020191597938537597,0.0,52,3.042691469192505,0.39803868532180786,0.0,0.0
-0.00035836519673466684,0.761610746383667,0.0,0.0,1.3968174159526825,0.7319824695587158,0.0,0.0,0.25,0.02011270523071289,0.0,53,3.1601650714874268,0.39803868532180786,0.0,0.0
-0.00025725415907800197,0.7616141438484192,0.0,0.0,1.4768704771995544,0.7713452577590942,0.0,0.0,0.25,0.020001733303070066,0.0,54,3.279574394226074,0.39803868532180786,0.0,0.0
