step,time,q0,q1,q2,q3,q4,q5,current0,current1,current2,current3,current4,current5,ctrl_output0,ctrl_output1,ctrl_output2,ctrl_output3,ctrl_output4,ctrl_output5,tcp_force0,tcp_force1,tcp_force2,tcp_force3,tcp_force4,tcp_force5,ctrl_pre_alpha0,ctrl_pre_alpha1,ctrl_pre_alpha2,ctrl_pre_alpha3,ctrl_pre_alpha4,ctrl_pre_alpha5,ctrl0,ctrl1,ctrl2,ctrl3,ctrl4,ctrl5,obs_q0,obs_q1,obs_q2,obs_q3,obs_q4,obs_q5,action0,action1,action2,action3,action4,action5,action6,gripper_norm,gripper_ctrl,finger_pos_est,gripper_obs,gripper_fb_pos,gripper_fb_pct,grasped,obj_flag,tcp_x,tcp_y,tcp_z,box_x,box_y,box_z,box_qw,box_qx,box_qy,box_qz,target_x,target_y,target_z,box_to_target_dist,recv_time_s,mocap_time_s,obs_time_s,policy_time_s,ctrl_time_s,send_time_s,compute_time_s,sleep_time_s,loop_dt_true_s,loop_hz_true,overrun_count
0,0.02008887700503692,-0.0989297072040003,-1.7415696583189906,1.7620185057269495,-1.481248677974083,-1.3496602217303675,0.13524582982063293,0.05551759526133537,-0.6538552641868591,-1.298353672027588,-0.4017024040222168,0.1775357723236084,-0.01225966215133667,7.903676011358452e-18,-0.4886428713798523,-0.8391425609588623,-0.24782435595989227,0.015058346092700958,0.0,1.0094069710612616,2.97093421834045,-1.491360971026358,0.22806627584728334,-0.03624249118531876,-0.026412436579324995,-0.10464316,-1.759107,1.7352945,-1.463046,-1.3648072,0.14045963,-0.10464316,-1.759107,1.7352945,-1.463046,-1.3648072,0.14045963,-0.09892971068620682,-1.7415696382522583,1.7620185613632202,-1.4812487363815308,-1.3496602773666382,0.13524582982063293,-0.14283623,-0.4384333,-0.66810244,0.45507097,-0.37867513,0.13034493,0.13675933,0.16666666666666666,0.05000000074505806,0.004166666666666667,0.0,,,False,0,0.24701731821068101,0.1593979311044822,0.1482980413674014,0.3527944171656837,-0.019356503798388297,0.16964882241117848,0.9998253324027044,0.012170228810628885,0.0128679435496463,0.00597096027189545,0.22069508,0.2071444,0.18445662,0.26262551859454697,3.9407997974194586e-05,0.00012351799523457885,0.0005508460017153993,0.0003098339948337525,0.00018781398830469698,0.00011014399933628738,0.0017083870043279603,0.01837906400032807,0.02008745100465603,49.782324286352306,0
1,0.040093301999149844,-0.09900027910341436,-1.7417289219298304,1.761808220540182,-1.4809509453228493,-1.3497865835772913,0.1352699249982834,-0.17788641154766083,-1.1331230401992798,-1.8812106847763062,-0.26875555515289307,-0.08504440635442734,0.13911284506320953,-0.25738662481307983,-1.013256311416626,-1.3291434049606323,-0.09773716330528259,-0.1723371148109436,0.14037129282951355,1.2029556634398997,2.1030691448931775,-3.6869668152422572,0.21226071307480776,-0.03741791016118299,-0.025625132225856963,-0.10071708,-1.7551038,1.7436543,-1.4743347,-1.315806,0.12965934,-0.10071708,-1.7551038,1.7436543,-1.4743347,-1.315806,0.12965934,-0.09900028258562088,-1.7417289018630981,1.7618082761764526,-1.480950951576233,-1.349786639213562,0.1352699249982834,-0.04292006,-0.33437324,-0.45385215,0.16540496,0.8495158,-0.1402646,-0.2139173,0.3055555555555556,0.04572165474295616,0.0076388888888888895,0.008333333767950535,,,False,0,0.24700572158733905,0.15935338603726062,0.14836765616330094,0.352815632061299,-0.019317972823355484,0.1696831766198881,0.9998285493913024,0.011707296212699074,0.012980449353024823,0.006107208946926769,0.22069508,0.2071444,0.18445662,0.2626010263847386,6.434699753299356e-05,0.00012906598567496985,0.0007579030061606318,0.00028412300162017345,0.00017647299682721496,0.00013336900155991316,0.0019037799938814715,0.017920694997883402,0.019824474991764873,50.442697746871076,0
2,0.06013417799840681,-0.0994036833392542,-1.7430297336974085,1.759773079548971,-1.4795352307013054,-1.3509028593646448,0.1356687843799591,-0.23510698974132538,-1.2522186040878296,-1.9190278053283691,-0.2729038596153259,-0.13706256449222565,0.15047809481620789,-0.2622620165348053,-0.9326969981193542,-1.2821111679077148,-0.09104371815919876,-0.17015865445137024,0.15615271031856537,0.8952956269805427,1.7576316253632163,-3.77056778640526,0.19678414588163362,-0.015517698731971848,0.04124777180093773,-0.10017567,-1.7597735,1.7493606,-1.4669734,-1.3156525,0.12679435,-0.10017567,-1.7597735,1.7493606,-1.4669734,-1.3156525,0.12679435,-0.09940368682146072,-1.7430297136306763,1.7597731351852417,-1.4795352220535278,-1.3509029150009155,0.1356687843799591,-0.019299697,-0.41859466,-0.2603148,0.31404608,0.8812608,-0.22186077,-0.2145624,0.4212962962962963,0.041430406719446186,0.010532407407407407,0.015277777798473835,,,False,0,0.24719874802173628,0.15898128846859644,0.1490785856367611,0.35283182932497503,-0.019325006192874035,0.16963566739591007,0.9998208473743427,0.012262411606742888,0.013032771220581028,0.006173480081246442,0.22069508,0.2071444,0.18445662,0.2626179181749014,0.00014722099876962602,0.00012381598935462534,0.0005351650033844635,0.0002952479990199208,0.00019888600218109787,0.0001544170081615448,0.0017880959931062534,0.018075562999001704,0.019863658992107958,50.34319207741689,0
3,0.08012916300504003,-0.1001365820514124,-1.7452389202513636,1.756160084401266,-1.47758390874181,-1.3524678389178675,0.13621953129768372,-0.141604483127594,-0.9827799201011658,-1.4552205801010132,-0.26493942737579346,0.24528509378433228,0.09130068123340607,-0.1873709112405777,-0.7224159836769104,-1.1071313619613647,-0.12754389643669128,0.028470629826188087,0.11039183288812637,0.5753656124056141,5.126641154537445,-1.6303906787893112,0.30240301151204124,-0.005827472359150435,0.07825278554892579,-0.09838044,-1.7661265,1.7479128,-1.4604672,-1.318301,0.124185264,-0.09838044,-1.7661265,1.7479128,-1.4604672,-1.318301,0.124185264,-0.10013658553361893,-1.7452389001846313,1.7561601400375366,-1.477583885192871,-1.3524678945541382,0.13621953129768372,0.043903574,-0.52218974,-0.20618464,0.4279157,0.8541742,-0.30085674,-0.26643848,0.5177469135802468,0.03610163703560829,0.012943672839506173,0.021064814180135727,,,False,0,0.24768329146745577,0.15839900559931652,0.1503747639347058,0.3527831115889668,-0.019302918603698732,0.169623140391322,0.9998210028094514,0.012152408087070103,0.013220325570701961,0.0059551686443374986,0.22069508,0.2071444,0.18445662,0.2625750676588616,4.3606996769085526e-05,0.00013129999570082873,0.0005975439999019727,0.0002952310023829341,0.0001743970060488209,0.000122744997497648,0.0017376059986418113,0.018068784003844485,0.019806390002486296,50.48875640005423,0
4,0.10065661701082718,-0.10058099428285772,-1.7475744686522425,1.7531431357013147,-1.475815699701645,-1.350614372883932,0.13603763282299042,-0.14168605208396912,-0.8154443502426147,-1.3695461750030518,-0.20223310589790344,0.4436233937740326,-0.1377161294221878,-0.16736388206481934,-0.7032212615013123,-1.0077685117721558,-0.0982493907213211,0.3071933686733246,-0.17997412383556366,0.8263019246860484,4.876309401775443,-0.5627471080015294,0.2851828525530588,-0.010688310504534362,0.03499606639787095,-0.09656594,-1.770911,1.7440861,-1.4549049,-1.3201084,0.12167791,-0.09656594,-1.770911,1.7440861,-1.4549049,-1.3201084,0.12167791,-0.10058099776506424,-1.7475744485855103,1.7531431913375854,-1.4758156538009644,-1.3506144285202026,0.13603763282299042,0.100376435,-0.5834122,-0.22642577,0.52276736,0.7626496,-0.358993,-0.28028488,0.5981224279835391,0.030495939403772356,0.014953060699588478,0.025887345895171165,,,False,0,0.24811229744172986,0.1586839281615189,0.1517259575636925,0.35278502908760623,-0.019333890005320098,0.16961253968843804,0.9998180505591974,0.012177445436583416,0.013335561403454791,0.006143090425776676,0.22069508,0.2071444,0.18445662,0.26260334167807825,4.743300087284297e-05,0.00013229099567979574,0.0005540139973163605,0.00035776098957285285,0.00015734399494249374,0.00011208000069018453,0.0017562209977768362,0.018593238011817448,0.020349459009594284,49.14135552834716,0
5,0.1201486770005431,-0.10066110292543584,-1.750056882897848,1.7509163061725062,-1.4739095580628891,-1.3459532896624964,0.13509242236614227,-0.1426951289176941,-0.9436770081520081,-1.3761392831802368,-0.13525083661079407,0.309043824672699,-0.22788947820663452,0.008921895176172256,-0.7770871520042419,-1.0251922607421875,-0.07399202138185501,0.23289331793785095,-0.17540858685970306,0.3912437124060014,2.7680362779529686,-1.1045919515644762,0.21021563835684687,-0.010569233436905886,-0.033484392106312516,-0.0951839,-1.7744093,1.7410015,-1.451376,-1.3180761,0.11937108,-0.0951839,-1.7744093,1.7410015,-1.451376,-1.3180761,0.11937108,-0.10066110640764236,-1.7500568628311157,1.7509163618087769,-1.473909616470337,-1.345953345298767,0.13509242236614227,0.13693021,-0.60881084,-0.24787241,0.5633417,0.69692934,-0.3930336,-0.2918199,0.6628322993081948,0.02465954139828682,0.01657080748270487,0.029906122013926506,,,False,0,0.24833517808357847,0.1597264324059584,0.15303505060356523,0.35280833882784934,-0.01931471239075293,0.16961953914758107,0.9998220315005685,0.01201234596443017,0.013175843199936116,0.006167477434912931,0.22069508,0.2071444,0.18445662,0.2625981331959036,0.00010102600208483636,0.00014834199100732803,0.0005260250036371872,0.0003043470060219988,0.00019366201013326645,0.00012842399883084,0.0017583820008439943,0.01756423398910556,0.019322615989949554,51.75282686982648,0
6,0.14009501700638793,-0.10055429140199834,-1.7523476086058558,1.749747101460592,-1.472010151748993,-1.341639820729391,0.133688822388649,0.09804419428110123,-1.1030666828155518,-1.486178994178772,-0.17371204495429993,0.2693457305431366,-0.20552778244018555,0.2899633049964905,-0.803447425365448,-1.072179913520813,-0.07310889661312103,0.19233988225460052,-0.17141278088092804,0.19055814862110035,2.8965925068437097,-0.8486767000468695,0.2145682807495177,-0.005164682299952799,-0.027898917832003517,-0.09403841,-1.7771852,1.7401297,-1.4482297,-1.3146877,0.11732359,-0.09403841,-1.7771852,1.7401297,-1.4482297,-1.3146877,0.11732359,-0.10055429488420486,-1.7523475885391235,1.7497471570968628,-1.4720101356506348,-1.3416398763656616,0.133688822388649,0.162897,-0.62093955,-0.2404368,0.59451085,0.67380446,-0.40913078,-0.29333618,0.6776457010343787,0.01879281774163246,0.01694114252585947,0.033141616731882095,,,False,0,0.24826419472593547,0.16076015301687457,0.15399624527970227,0.35282151750460206,-0.019334570494528698,0.1696360310070007,0.9998323072259275,0.011936860340690232,0.012556884082430485,0.0059368447497455765,0.22069508,0.2071444,0.18445662,0.26262095740588715,3.916000423487276e-05,0.00011763400107156485,0.0004994530027033761,0.0004775889974553138,0.0002156429982278496,0.00012917901040054858,0.001814423012547195,0.01795391099585686,0.019768334008404054,50.58595223931733,0
7,0.16015382400655653,-0.1002429167376917,-1.7554451427855433,1.7485063711749476,-1.469399133031704,-1.337193791066305,0.1318482905626297,0.236906498670578,-0.9679474830627441,-1.5051558017730713,-0.1793922632932663,0.2887953221797943,-0.2228125035762787,0.28108182549476624,-0.7853730916976929,-1.0998083353042603,-0.08068433403968811,0.17677879333496094,-0.16695614159107208,0.5707758634853671,3.940439181395315,-1.670562460453398,0.25749997284498316,-0.0347689075048519,-0.026712399114305754,-0.09260508,-1.783246,1.7421315,-1.4406708,-1.3134705,0.11660324,-0.09260508,-1.783246,1.7421315,-1.4406708,-1.3134705,0.11660324,-0.10024292021989822,-1.755445122718811,1.7485064268112183,-1.469399094581604,-1.3371938467025757,0.1318482905626297,0.19094604,-0.69502443,-0.1593743,0.7182049,0.5930831,-0.38112628,-0.17260608,0.6669760583701331,0.01534069612622261,0.016674401459253328,0.03388228639960289,,,False,0,0.2480068787286725,0.16188974836225886,0.15512940503780737,0.35282695321184077,-0.019312615689477033,0.1696418370532364,0.9998338229668334,0.011952907241068435,0.012420737837769617,0.005930639139541817,0.22069508,0.2071444,0.18445662,0.2626044316348783,3.823000588454306e-05,0.00011707100202329457,0.000494327992782928,0.00028156400367151946,0.00018164500943385065,0.00011458100925665349,0.0015699789946665987,0.01834107600734569,0.01991105500201229,50.223355814091015,0
8,0.1801328050059965,-0.09960014024843389,-1.758951326409811,1.7470906416522425,-1.466359094982483,-1.3328974882708948,0.12971295416355133,0.2312368005514145,-0.8418678641319275,-1.4393123388290405,-0.15494178235530853,0.267069935798645,-0.21432211995124817,0.26543155312538147,-0.7447826266288757,-1.094713807106018,-0.0860576331615448,0.17656053602695465,-0.1624441146850586,1.416272981994181,3.3394950206834877,-1.113433937273159,0.25254395489939674,-0.03581231690864915,-0.006563680224415627,-0.09323515,-1.787303,1.7396566,-1.4374396,-1.3134166,0.115447074,-0.09323515,-1.787303,1.7396566,-1.4374396,-1.3134166,0.115447074,-0.09960014373064041,-1.7589513063430786,1.7470906972885132,-1.4663591384887695,-1.3328975439071655,0.12971295416355133,0.1591249,-0.70879257,-0.18585226,0.7229902,0.48702362,-0.35664707,-0.14465636,0.6387971747966772,0.012447568923234939,0.01596992936991693,0.03334880247712135,,,False,0,0.24762430139409686,0.16307257444409817,0.15637241930850684,0.35274600869304995,-0.01936771749737329,0.16967884471815628,0.9998303795855956,0.01198074899922076,0.012691593526885387,0.0058826169806590976,0.22069508,0.2071444,0.18445662,0.26260915374481186,4.515600448939949e-05,0.0001183279964607209,0.0004686390020651743,0.00033390500175300986,0.00015501800226047635,0.00017518999811727554,0.0016287069884128869,0.01819774000614416,0.019826446994557045,50.43768055237179,0
9,0.20013516600010917,-0.09877902666200811,-1.7623821697630824,1.7458275000201624,-1.4630659830621262,-1.329015080128805,0.12740632891654968,0.2114911675453186,-0.9643563628196716,-1.44508957862854,-0.1560596376657486,0.2996676564216614,-0.1882111132144928,0.2627279460430145,-0.7576638460159302,-1.0674492120742798,-0.07085014879703522,0.17064417898654938,-0.1543143093585968,0.8539362267493587,2.7297113320394515,-1.09555851071331,0.2276770622456807,-0.01889658253696451,-0.039175397562747766,-0.09457206,-1.7903668,1.7366513,-1.4350467,-1.3153896,0.11449349,-0.09457206,-1.7903668,1.7366513,-1.4350467,-1.3153896,0.11449349,-0.09877903014421463,-1.76238214969635,1.745827555656433,-1.4630659818649292,-1.3290151357650757,0.12740632891654968,0.105174206,-0.6996156,-0.22940499,0.7004833,0.34063905,-0.32282102,-0.12348587,0.5988499890642172,0.009977851510047913,0.01497124972660543,0.03193986043334007,,,False,0,0.24709929575455766,0.16421333701391486,0.1575185856626737,0.3528082450885599,-0.019320978577611676,0.16966419362454893,0.9998111620745176,0.012712240943304405,0.013508201183284762,0.005798100418703843,0.22069508,0.2071444,0.18445662,0.26260097069346977,5.729500844608992e-05,0.00011590500071179122,0.000471512001240626,0.00030233799770940095,0.00022623498807661235,0.00014900699898134917,0.0016469059919472784,0.018203662999439985,0.019850568991387263,50.37638973642915,0
