gripper_box,approach_open,grasp,lift,box_target,hold_target,gripper_align,no_floor_collision,robot_target_qpos,action_rate,raw_gripper_box,raw_approach_open,raw_grasp,raw_lift,raw_box_target,raw_hold_target,raw_gripper_align,raw_no_floor_collision,raw_robot_target_qpos,raw_action_rate,reward_total,reached,grasped,lifted,a_jaw,a_app,alignment,gripper_box_dist,box_target_dist,dist_min,step,time
0.2873394490803216,0.7615941559557647,0.0,0.0,0.0,0.0,1.3799379628930728,0.25,0.3,-0.01588592551916251,0.0718348622700804,0.7615941559557647,0.0,0.0,0.0,0.0,0.27598759257861455,1.0,1.0,1.588592551916251,2.9629856424099965,0.0,0.0,0.0,0.9912160310249782,0.8962939715126492,0.7786638072222773,0.25588429851761846,0.40982817720099746,0.40982817720099746,0,0.026270889036823064
0.2875822909576271,0.7615941559557645,0.0,0.0,0.0,0.0,1.3848972948252682,0.25,0.2999287134302424,-2.0805780605475805e-05,0.07189557273940678,0.7615941559557645,0.0,0.0,0.0,0.0,0.27697945896505366,1.0,0.9997623781008081,0.0020805780605475804,2.983981649388297,0.0,0.0,0.0,0.9907806954198637,0.8978921762081146,0.7811111957661656,0.2557932806609659,0.40988106350373993,0.40982817720099746,1,0.046340366010554135
0.2883759043479901,0.7615941559557647,0.0,0.0,0.0,0.0,1.3870179219201355,0.25,0.29968452018129527,-1.9396835221688337e-09,0.07209397608699752,0.7615941559557647,0.0,0.0,0.0,0.0,0.2774035843840271,1.0,0.9989484006043176,1.9396835221688336e-07,2.9866725004655024,0.0,0.0,0.0,0.9908472281921283,0.8978638969321723,0.7811615640275016,0.2554963257145196,0.40983201096442917,0.40982817720099746,2,0.0663444260135293
0.29007223534994053,0.7615941559557644,0.0,0.0,0.0,0.0,1.396088539400685,0.25,0.29922241534906824,-2.478206281939649e-08,0.07251805883748513,0.7615941559557644,0.0,0.0,0.0,0.0,0.279217707880137,1.0,0.9974080511635609,2.478206281939649e-06,2.9969773212733957,0.0,0.0,0.0,0.990732857307604,0.8993118404187604,0.7838217616218252,0.2548641102502209,0.40987775255910486,0.40982817720099746,3,0.08639607904478908
0.2928391326676527,0.7615941559557647,0.0,0.0,0.0,0.0,1.4033057924510353,0.25,0.29852914482691995,-5.773864622169584e-08,0.07320978316691318,0.7615941559557647,0.0,0.0,0.0,0.0,0.28066115849020706,1.0,0.9950971494230666,5.773864622169583e-06,3.006268168162727,0.0,0.0,0.0,0.9910291463772399,0.8991146832842267,0.7839077689587053,0.2538401755479008,0.40981325888809067,0.40981325888809067,4,0.106363405007869
0.2962373035227026,0.7615941559557644,0.0,0.0,0.0,0.0,1.4220829402328823,0.25,0.2975754007698277,-1.8328264580216857e-07,0.07405932588067565,0.7615941559557644,0.0,0.0,0.0,0.0,0.28441658804657644,1.0,0.9919180025660924,1.8328264580216858e-05,3.027489617198531,0.0,0.0,0.0,0.9904398849066034,0.90246605344237,0.7895416197163633,0.2525947510412537,0.4098636390044671,0.40981325888809067,5,0.1263675710069947
0.3000245085179656,0.7615941559557649,0.0,0.0,0.0,0.0,1.4371385553791274,0.25,0.29650365341959356,-1.3768862277468986e-07,0.0750061271294914,0.7615941559557649,0.0,0.0,0.0,0.0,0.2874277110758255,1.0,0.9883455113986452,1.3768862277468985e-05,3.045260735583829,0.0,0.0,0.0,0.9905817387437431,0.9038750890137434,0.7925349736145849,0.25122214056442527,0.4098155888902768,0.40981325888809067,6,0.1463713280390948
0.3043245172525322,0.7615941559557647,0.0,0.0,0.0,0.0,1.45736162456058,0.25,0.2954119101068966,-1.1013186406800407e-07,0.07608112931313304,0.7615941559557647,0.0,0.0,0.0,0.0,0.291472324912116,1.0,0.9847063670229887,1.1013186406800407e-05,3.0686920977439094,0.0,0.0,0.0,0.9903634841537514,0.9066568191607035,0.7976386187940984,0.24968284390577183,0.40987960936178014,0.40981325888809067,7,0.16635419405065477
0.30854407596131916,0.7615941559557649,0.0,0.0,0.0,0.0,1.4718622950541893,0.25,0.2943590122822367,-1.3067850956036825e-07,0.07713601899032979,0.7615941559557649,0.0,0.0,0.0,0.0,0.29437245901083786,1.0,0.9811967076074557,1.3067850956036825e-05,3.086359408575001,0.0,0.0,0.0,0.9905245783081665,0.9075792531181776,0.799710565051806,0.24819163033245698,0.4098170845589494,0.40981325888809067,8,0.1863567820400931
0.31174671112655483,0.7615941559557644,0.0,0.0,0.0,0.0,1.486479494427673,0.25,0.2934497905959953,-1.8682660791982665e-07,0.07793667778163871,0.7615941559557644,0.0,0.0,0.0,0.0,0.2972958988855346,1.0,0.9781659686533176,1.8682660791982664e-05,3.103269965279379,0.0,0.0,0.0,0.990290219174298,0.909574382522643,0.8032412551008177,0.2470722300972533,0.4097391503025468,0.4097391503025468,9,0.20635762601159513
0.31447368915679363,0.7615941559557647,0.0,0.0,0.0,0.0,1.4981495394272137,0.25,0.29264835589750204,-6.831219786344184e-08,0.07861842228919841,0.7615941559557647,0.0,0.0,0.0,0.0,0.29962990788544275,1.0,0.9754945196583401,6.831219786344184e-06,3.1168656721250763,0.0,0.0,0.0,0.9902470331604836,0.910924324919881,0.8058177245817848,0.24612735338610298,0.4098098650907237,0.4097391503025468,10,0.22635877603897825
0.3176880181326187,0.7615941559557647,0.0,0.0,0.0,0.0,1.510339733462539,0.25,0.29189064388535235,-6.23314474492223e-08,0.07942200453315468,0.7615941559557647,0.0,0.0,0.0,0.0,0.3020679466925078,1.0,0.9729688129511745,6.233144744922231e-06,3.1315124891048276,0.0,0.0,0.0,0.989977956048246,0.9122673449313139,0.8080076440595296,0.2450231903511695,0.4098814142880946,0.4097391503025468,11,0.2463569930405356
