step,t_rel,q0,q1,q2,q3,q4,q5,finger,tcp_x,tcp_y,tcp_z,box_x,box_y,box_z,box_qw,box_qx,box_qy,box_qz,target_x,target_y,target_z,box_to_target_dist,action0,action1,action2,action3,action4,action5,action6,tcp_force0,tcp_force1,tcp_force2,tcp_force3,tcp_force4,tcp_force5,force_ext_x,force_ext_y,force_ext_z,force_ext_mag,current0,current1,current2,current3,current4,current5,ctrl_output0,ctrl_output1,ctrl_output2,ctrl_output3,ctrl_output4,ctrl_output5,ctrl_pre_alpha0,ctrl_pre_alpha1,ctrl_pre_alpha2,ctrl_pre_alpha3,ctrl_pre_alpha4,ctrl_pre_alpha5,ctrl0,ctrl1,ctrl2,ctrl3,ctrl4,ctrl5,arm_lead0,arm_lead1,arm_lead2,arm_lead3,arm_lead4,arm_lead5,obs_q0,obs_q1,obs_q2,obs_q3,obs_q4,obs_q5,gripper_norm,gripper_ctrl,finger_pos_est,gripper_obs,gripper_fb_pos,gripper_fb_pct,grasped,obj_flag,recv_time_s,mocap_time_s,obs_time_s,policy_time_s,ctrl_time_s,send_time_s,compute_time_s,sleep_time_s,loop_dt_true_s,loop_hz_true,overrun_count
0,0.02008838999972795,5.4836273193359375e-06,-2.200005193749899,1.5999797026263636,-1.5999909840025843,-1.4999926725970667,5.482196684170049e-06,0.00043926874796549475,0.24000486516306305,0.14777837681516243,0.32762220893219574,0.36798885218211824,-0.012833037670299148,0.11463919423640608,0.9997864464047511,0.005494319940000448,0.013200488123899174,0.014919282216955107,0.19489251,-0.16774759,0.14128846,0.2338184003056455,-0.8765566,0.14353587,-0.38695726,-0.19565913,-0.68272483,-0.237421,0.26356125,-1.4941848670012798,-0.24333872907852427,0.08111157162208493,-0.045947754125854286,0.1130284956971551,0.031191063848377446,0.04587153270469124,0.048961444946990285,0.004268552278558824,0.0672282763614352,0.11341245472431183,-0.24392803013324738,-1.2130988836288452,-0.6424838304519653,-0.047911860048770905,0.043741267174482346,-4.0335464102788466e-17,-0.38329625129699707,-1.6533697843551636,-1.3548223972320557,0.14149115979671478,0.05085994675755501,-0.035056777,-2.194264,1.5845015,-1.6078173,-1.5273017,-0.009491358,-0.035056777,-2.194264,1.5845015,-1.6078173,-1.5273017,-0.009491358,-0.035062260925769806,0.005741258660787452,-0.015478197728292287,-0.007826308210855615,-0.027308996523721873,-0.009496840149040509,5.4836273193359375e-06,-2.200005292892456,1.5999797582626343,-1.599990963935852,-1.4999927282333374,5.482196684170049e-06,0.017570749918619788,0.0026356124877929686,0.00043926874796549475,0.0,,,False,0,0.00012375500045891386,8.004799929040018e-05,0.000366465999832144,0.00019102700025541708,0.00012076600069121923,0.00020073099949513562,0.0013056669995421544,0.01878189899980498,0.020087565999347134,49.7820392989624,0
1,0.04009690699967905,-0.00048715273012334137,-2.199945112267965,1.5998099485980433,-1.6001326046385707,-1.5003817717181605,-7.707277406865387e-05,0.0011207237922483018,0.24011564511717867,0.14756806031185932,0.3276970962126089,0.36797548530044516,-0.012811906990940444,0.11470224609683911,0.999780103088099,0.005226344023283883,0.013567745514501654,0.015112138909504625,0.19489251,-0.16774759,0.14128846,0.23381532826877557,-0.88408756,0.0983328,-0.40256634,-0.06335315,-0.6517711,-0.16994934,0.18923865,0.49515664101588475,-4.034228207217506,-2.7886126338009074,-0.18642167693528927,0.00871897681251412,0.12849434423528605,2.035213040721856,-3.7419280331919915,-2.8654556531444335,5.133707590703796,-0.5918065905570984,0.09057792276144028,-1.5829890966415405,-0.9508621692657471,-0.44650620222091675,-0.11766667664051056,-0.8041108250617981,-0.040096987038850784,-2.0503172874450684,-1.7018558979034424,-0.35557276010513306,-0.08745212107896805,-0.035850655,-2.1960118,1.5837073,-1.6026667,-1.5264527,-0.0068750465,-0.035850655,-2.1960118,1.5837073,-1.6026667,-1.5264527,-0.0068750465,-0.035363502557380855,0.003933330575460303,-0.01610261598695928,-0.002534131010538232,-0.02607088884244746,-0.006797973754807174,-0.0004871527198702097,-2.1999452114105225,1.599810004234314,-1.6001325845718384,-1.5003818273544312,-7.707277109147981e-05,0.04482895168993207,0.004527999013662338,0.0011207237922483018,0.0008785374811850488,,,False,0,0.00015949400039971806,0.00012153599891462363,0.0006735530005244073,0.00035644800118461717,0.00013032999959250446,9.209899872075766e-05,0.0018730889987637056,0.017939805000423803,0.01981289399918751,50.47218241015211,0
2,0.06010139899990463,-0.0031927267657678726,-2.1995421848692835,1.5983846823321741,-1.6009193859496058,-1.5030396620379847,-0.0007827917682092789,0.0018323829342369678,0.24074990707871546,0.14628829911414337,0.3282758062648249,0.36799364506996396,-0.012849124840718878,0.11458827408985292,0.9997802342941466,0.005498275818398912,0.013380520719865686,0.015172639616646735,0.19489251,-0.16774759,0.14128846,0.2338170997901527,-0.88403404,0.19764403,-0.30084994,0.03798466,-0.5959087,-0.16050635,0.08626796,-1.2090447186602875,-0.516613541621671,-0.19407735883838628,-0.13599094488006297,0.09712897932314102,-0.061394124793802796,0.33101168104568357,-0.2243133675961564,-0.2709203781819124,0.4829938624716138,-0.5781986117362976,0.18127106130123138,-1.448875069618225,-0.8565371036529541,-0.2242060899734497,-0.17317834496498108,-0.6552414894104004,-0.08828026056289673,-2.0188355445861816,-1.6489850282669067,-0.2816024124622345,-0.09655264019966125,-0.038554087,-2.1916366,1.5863508,-1.5993999,-1.5268761,-0.0072030453,-0.038554087,-2.1916366,1.5863508,-1.5993999,-1.5268761,-0.0072030453,-0.03536136051545924,0.007905622521871436,-0.012033883725301564,0.0015194616713465336,-0.023836429919107616,-0.006420253532930076,-0.003192726755514741,-2.199542284011841,1.5983847379684448,-1.6009193658828735,-1.5030397176742554,-0.0007827917579561472,0.07329531736947871,0.005390678644180298,0.0018323829342369678,0.0022414475679397583,,,False,0,8.39869990159059e-05,5.647500074701384e-05,0.000250817000051029,0.00015436799913004506,7.897700015746523e-05,5.535499985853676e-05,0.0008525559987901943,0.019041675001062686,0.01989423099985288,50.26582832014945,0
3,0.08007275499949174,-0.007454697285787404,-2.1990119419493617,1.5963524023639124,-1.6017433605589808,-1.5059507528888147,-0.001996819172994435,0.0024683492460552555,0.24164471415597355,0.14456999827519565,0.32906331472013545,0.367998628429975,-0.012833661246022301,0.11468413855397992,0.9997920801030215,0.004583524492211307,0.012841879071188623,0.015162914193307463,0.19489251,-0.16774759,0.14128846,0.23382010656688942,-0.8811902,0.27859908,-0.21434051,0.073780596,-0.56138325,-0.16148053,0.025750216,-0.9825910610257953,-1.4792768542411998,0.35179880815865955,-0.14597484925767953,0.10317319060292608,-0.0235091421110578,0.5574653386801758,-1.1869766802156851,0.27495578881513344,1.3398813115379302,-0.38596397638320923,0.16556860506534576,-1.3220665454864502,-0.7617693543434143,-0.27787330746650696,-0.1564214825630188,-0.4227219820022583,-0.17113566398620605,-1.9586458206176758,-1.5214265584945679,-0.12573567032814026,-0.09197603166103363,-0.042702302,-2.187868,1.5877788,-1.5987921,-1.5284061,-0.00845604,-0.042702302,-2.187868,1.5877788,-1.5987921,-1.5284061,-0.00845604,-0.035247605050905406,0.011143823663228858,-0.008573595677511037,0.0029512844481409672,-0.022455390299661815,-0.006459221000774562,-0.007454697508364916,-2.199012041091919,1.596352458000183,-1.6017433404922485,-1.5059508085250854,-0.0019968191627413034,0.09873396984221021,0.005648180805146694,0.0024683492460552555,0.0036647659726440907,,,False,0,6.543900053657126e-05,4.113400063943118e-05,0.0001626089997444069,0.00020840100114583038,5.5806998716434464e-05,4.2208999730064534e-05,0.0006962940005905693,0.01919119999911345,0.01988749399970402,50.282856151452904,0
4,0.10020883499964839,-0.012496773396627248,-2.1981574497618617,1.5943368116961878,-1.6022139988341273,-1.5096309820758265,-0.0031588713275354507,0.003005484339259871,0.2426503220710351,0.14247517643606983,0.329685644639127,0.3679669604176381,-0.012853939907037041,0.11461277858724658,0.999790154292216,0.005392649951167906,0.013030573516616286,0.014858532540619997,0.19489251,-0.16774759,0.14128846,0.2337913577548558,-0.87886614,0.30970263,-0.1792589,0.06562041,-0.55394065,-0.16602184,0.0042979,-2.13458933095418,-0.1949909613226905,1.7894543248427182,-0.09489699465915531,0.16120199922737755,-0.060282685248482036,-0.594532931248209,0.09730921270282405,1.712611305499192,1.8154822976110447,-0.3440316915512085,0.21852906048297882,-1.287645697593689,-0.6600428223609924,-0.1648194044828415,-0.1703282594680786,-0.3945777416229248,0.025816142559051514,-1.7651382684707642,-1.3730300664901733,-0.08597789704799652,-0.09609512984752655,-0.047651418,-2.1857696,1.5871665,-1.5995891,-1.5317887,-0.009799745,-0.047651418,-2.1857696,1.5871665,-1.5995891,-1.5317887,-0.009799745,-0.03515464415679759,0.012387891808980811,-0.00717026392091924,0.002624889413350928,-0.022157724703653514,-0.006640873606308162,-0.012496773153543472,-2.198157548904419,1.5943368673324585,-1.602213978767395,-1.5096310377120972,-0.003158871317282319,0.12021937357039485,0.00569115980528295,0.003005484339259871,0.004936698358505964,,,False,0,0.00010500899952603504,4.65320008515846e-05,0.00016969600073934998,0.00011354500020388514,5.040700125391595e-05,4.17969986301614e-05,0.0006843510000180686,0.01931003800018516,0.019994389000203228,50.01403143601116,0
5,0.12006904400004714,-0.017832581196920216,-2.1968804798521937,1.5927746931659144,-1.6020790539183558,-1.5132764021502894,-0.004202191029683888,0.0034454699484944415,0.24366119458833316,0.14031076062397033,0.3299084491922941,0.36805036644982164,-0.01280671191903491,0.11464257618200835,0.9997800360520961,0.005136038954143224,0.013597590349276822,0.015118755079740736,0.19489251,-0.16774759,0.14128846,0.2338809971553937,-0.878524,0.3318127,-0.15865062,0.055797834,-0.56087875,-0.1716679,-0.004576181,-0.7906616415980829,-0.6152074298567279,-0.534334358265245,-0.10917295317506415,0.08496159738965423,-0.04083132974387486,0.7493947581078881,-0.3229072558312134,-0.6111773776087711,1.0195093850714465,-0.336500883102417,0.25465482473373413,-1.4202321767807007,-0.6240216493606567,-0.1877654641866684,-0.1804349571466446,-0.3479866683483124,-0.010283339768648148,-1.7674552202224731,-1.2018332481384277,-0.06762418895959854,-0.10061853379011154,-0.05297354,-2.183608,1.5864288,-1.5998471,-1.5357116,-0.011068907,-0.05297354,-2.183608,1.5864288,-1.5998471,-1.5357116,-0.011068907,-0.03514095744024104,0.013272424737447608,-0.0063459316836755875,0.002231975594991553,-0.022435243929727733,-0.006866715605362117,-0.01783258095383644,-2.196880578994751,1.592774748802185,-1.6020790338516235,-1.51327645778656,-0.0042021912522614,0.13781879793977764,0.005645397994667291,0.0034454699484944415,0.006010968703776598,,,False,0,6.42140003037639e-05,3.9570999433635734e-05,0.00016144499932124745,0.00020680000125139486,5.7326999012730084e-05,3.7214000258245505e-05,0.0006889380001666723,0.01909096400049748,0.01977990200066415,50.556367769993145,0
6,0.14011730499987607,-0.023383442555562794,-2.195304056207174,1.5911238829242151,-1.6019073925414027,-1.5169051329242151,-0.005272690449849904,0.0037940811730871656,0.2447338275301833,0.13808966439551748,0.33008774041926314,0.3680013937929445,-0.01283667722704094,0.11465887610527516,0.9997815711285332,0.005276046805105206,0.013141248289540912,0.01537017113307409,0.19489251,-0.16774759,0.14128846,0.2338230314533595,-0.87798816,0.33956537,-0.14482257,0.067773305,-0.557024,-0.17546162,-0.01082607,-1.0232048256721122,-0.7772029116724263,0.3265993029718403,-0.09601916868379501,0.11286437284340964,-0.04584283801490583,0.5168515740338588,-0.4849027376469117,0.2497562836283142,0.7514282505805687,-0.33048608899116516,0.26205718517303467,-1.3047428131103516,-0.5315566062927246,-0.19739022850990295,-0.18762043118476868,-0.3207473158836365,-0.05335346609354019,-1.803605318069458,-1.155085802078247,-0.061977650970220566,-0.1019788458943367,-0.05850297,-2.1817214,1.5853311,-1.5991964,-1.5391861,-0.012291156,-0.05850297,-2.1817214,1.5853311,-1.5991964,-1.5391861,-0.012291156,-0.03511952584515399,0.01358260730885874,-0.0057928005801599625,0.0027109585204065922,-0.022280987109049022,-0.007018465305669963,-0.02338344231247902,-2.1953041553497314,1.5911239385604858,-1.6019073724746704,-1.5169051885604858,-0.005272690672427416,0.1517632469234866,0.0055371372960507865,0.0037940811730871656,0.006890940014272928,,,False,0,7.005800034676213e-05,4.46700014435919e-05,0.00020351700004539452,0.00010218299939879216,9.634500020183623e-05,4.693699884228408e-05,0.000715087000571657,0.019225226000344264,0.01994031300091592,50.14966414790314,0
7,0.16012327099997492,-0.029202763234273732,-2.1933990917601527,1.5896928946124476,-1.601833005944723,-1.5205977598773401,-0.006390396748678029,0.0040581277627456565,0.2458920293428643,0.13577777654060041,0.3301248818774337,0.36803558528605573,-0.01280359704615286,0.11457971100626375,0.999784721327587,0.004896511518848119,0.013615648736602358,0.014872470674256087,0.19489251,-0.16774759,0.14128846,0.23387928830891133,-0.87763137,0.3437177,-0.13537279,0.070572935,-0.55692357,-0.17905544,-0.015877659,-1.6599513045515217,-0.47934309017263743,1.384443671251867,-0.09285756616721011,0.14462222002823752,-0.051949572518026586,-0.11989490484555065,-0.18704291614712287,1.307600651908341,1.3263405692203876,-0.2342473566532135,0.21775665879249573,-1.265604019165039,-0.46303340792655945,-0.17377756536006927,-0.199009969830513,-0.3013191521167755,-0.10595685988664627,-1.8413796424865723,-1.1800079345703125,-0.05825813487172127,-0.10240896791219711,-0.06430802,-2.1796505,1.584278,-1.5990101,-1.5428748,-0.0135526145,-0.06430802,-2.1796505,1.584278,-1.5990101,-1.5428748,-0.0135526145,-0.03510525425802058,0.013748546639913428,-0.005414907132283986,0.002822896043294776,-0.022277053202493846,-0.007162217739029586,-0.029202762991189957,-2.19339919090271,1.5896929502487183,-1.6018329858779907,-1.5205978155136108,-0.006390396971255541,0.16232511050982626,0.0053783607110381125,0.0040581277627456565,0.007588162552565336,,,False,0,0.00010642300003382843,7.59150007070275e-05,0.0003771659994526999,0.00030694499946548603,0.0001437659993825946,8.047499977692496e-05,0.0013033300001552561,0.018558046000180184,0.01986137600033544,50.348978841300365,0
8,0.18007513900010963,-0.03483468690981084,-2.1912394962706507,1.5887287298785608,-1.6014000378050746,-1.524264160786764,-0.007520500813619435,0.0042638064843257585,0.24699044354938446,0.1335100225450316,0.3298482953806845,0.368025834245359,-0.012808698955171633,0.11467754904600054,0.9997887598512962,0.0049199957509302936,0.012841327561566088,0.015275981620547982,0.19489251,-0.16774759,0.14128846,0.23385753624698982,-0.8785171,0.3458659,-0.14092642,0.047978967,-0.574605,-0.18591513,-0.008616062,-1.7085523766542294,0.9340343284533025,-0.14373451383948121,-0.04250030108396706,0.10663710433518123,-0.089381141075315,-0.16849597694825835,1.226334502478817,-0.22057753318300732,1.2573550231986257,-0.1941569596529007,0.09341874718666077,-1.402295708656311,-0.5637801289558411,-0.11637388169765472,-0.20588527619838715,-0.1951742172241211,-0.1962260901927948,-1.8766273260116577,-1.1934796571731567,-0.0033850669860839844,-0.10362565517425537,-0.06997537,-2.1774049,1.5830917,-1.5994809,-1.5472484,-0.014957106,-0.06997537,-2.1774049,1.5830917,-1.5994809,-1.5472484,-0.014957106,-0.03514068176875895,0.013834615746969092,-0.005636994038717091,0.0019191704192103032,-0.02298420270810908,-0.007436604927285373,-0.034834686666727066,-2.191239595413208,1.5887287855148315,-1.6014000177383423,-1.5242642164230347,-0.007520501036196947,0.17055225937303034,0.005292200092226267,0.0042638064843257585,0.008116255514323711,,,False,0,0.00011319300028844737,8.07149990578182e-05,0.0003870820000884123,0.0002226879987574648,0.0001279340012843022,8.32879995869007e-05,0.0012384249985188944,0.018564236001111567,0.01980266099963046,50.49826384538225,0
9,0.20006824699885328,-0.040059868489400685,-2.189234872857565,1.587799374257223,-1.601053854028219,-1.5275185743915003,-0.00855571428407842,0.004420316427063638,0.24800098588411199,0.13143333317262668,0.3296191847506809,0.3680153807907026,-0.012834254181921584,0.11467496428682153,0.9997881596720581,0.004729115770393972,0.012984412448144576,0.015254828893489402,0.19489251,-0.16774759,0.14128846,0.23383316042555363,-0.8786847,0.34641626,-0.13821085,0.055757757,-0.57566935,-0.18892647,-0.008933395,-2.407685066937872,-0.31374862628985406,0.5868714970391004,-0.009840350216553844,0.1411801900469518,0.00231800343879671,-0.8676286672319009,-0.0214484522643395,0.5100284776955742,1.0066621023797435,-0.24069377779960632,0.09273752570152283,-1.3927898406982422,-0.5124288201332092,-0.1643349528312683,-0.1946881264448166,-0.21807776391506195,-0.2021033614873886,-1.889363169670105,-1.2081778049468994,-0.018106648698449135,-0.10194124281406403,-0.075207256,-2.1753783,1.582271,-1.5988235,-1.5505455,-0.016112773,-0.075207256,-2.1753783,1.582271,-1.5988235,-1.5505455,-0.016112773,-0.035147387291296184,0.013856550256246436,-0.00552839437593633,0.0022303066649378422,-0.02302687963376826,-0.0075570584637958405,-0.04005986824631691,-2.189234972000122,1.5877994298934937,-1.6010538339614868,-1.527518630027771,-0.008555714040994644,0.17681265708254548,0.005202866140753031,0.004420316427063638,0.008527613244950771,,,False,0,0.00012793099995178636,8.635999984107912e-05,0.0004026000005978858,0.0002704130001802696,0.00012840700037486386,8.773800072958693e-05,0.001361765000183368,0.01846243199906894,0.019824196999252308,50.4434050992187,0
