gripper_box,approach_open,grasp,lift,box_target,hold_target,gripper_align,no_floor_collision,robot_target_qpos,action_rate,raw_gripper_box,raw_approach_open,raw_grasp,raw_lift,raw_box_target,raw_hold_target,raw_gripper_align,raw_no_floor_collision,raw_robot_target_qpos,raw_action_rate,reward_total,reached,grasped,lifted,a_jaw,a_app,alignment,gripper_box_dist,box_target_dist,dist_min,step,time
0.1113295253899591,0.7615941559557647,0.0,0.0,0.0,0.0,0.4998762968652593,0.25,0.3,-0.01753049869686647,0.027832381347489776,0.7615941559557647,0.0,0.0,0.0,0.0,0.12496907421631483,1.0,1.0,1.753049869686647,1.9052694795141167,0.0,0.0,0.0,0.8914436089374189,0.8763853738172873,0.5893345963131938,0.3553328117596906,0.34582565679461397,0.34582565679461397,0,0.02935208799317479
0.11143363809092777,0.7615941559557649,0.0,0.0,0.0,0.0,0.5005247490704865,0.25,0.29992906384495227,-3.3269347789188774e-09,0.02785840952273194,0.7615941559557649,0.0,0.0,0.0,0.0,0.12513118726762162,1.0,0.9997635461498409,3.3269347789188775e-07,1.9234816036351967,0.0,0.0,0.0,0.8916546297637424,0.8764763652560139,0.5897948457965744,0.35523666049946484,0.3458354015379432,0.34582565679461397,1,0.049416850961279124
0.11170924252416103,0.7615941559557644,0.0,0.0,0.0,0.0,0.5020221947613868,0.25,0.29964015416426903,-4.663115344000213e-09,0.02792731063104026,0.7615941559557644,0.0,0.0,0.0,0.0,0.1255055486903467,1.0,0.9988005138808969,4.6631153440002127e-07,1.9249657427424658,0.0,0.0,0.0,0.8920016701079975,0.8767546029071591,0.5907537342419271,0.3549825519973763,0.3457924320864639,0.3457924320864639,2,0.0694061069516465
0.11242657248840837,0.7615941559557649,0.0,0.0,0.0,0.0,0.5031442231547177,0.25,0.2991448577725968,-6.347903696371504e-08,0.028106643122102093,0.7615941559557649,0.0,0.0,0.0,0.0,0.12578605578867944,1.0,0.9971495259086561,6.347903696371504e-06,1.9263097458924507,0.0,0.0,0.0,0.8909314969612346,0.8772958281538837,0.589987291589706,0.3543240146271452,0.34584770874748794,0.3457924320864639,3,0.08944418298779055
0.1134763881344869,0.7615941559557644,0.0,0.0,0.0,0.0,0.5067279992632088,0.25,0.2983435704563364,-1.3774198263774572e-07,0.028369097033621726,0.7615941559557644,0.0,0.0,0.0,0.0,0.1266819998158022,1.0,0.994478568187788,1.3774198263774573e-05,1.9301419760678138,0.0,0.0,0.0,0.8906401190700117,0.8783226118397331,0.5911519605438047,0.3533675605260358,0.3458268595584362,0.3457924320864639,4,0.10947591898730025
0.11488203198084124,0.7615941559557646,0.0,0.0,0.0,0.0,0.5097561819489088,0.25,0.29727689802085644,-2.8867596180426337e-07,0.02872050799521031,0.7615941559557646,0.0,0.0,0.0,0.0,0.1274390454872272,1.0,0.9909229934028548,2.8867596180426336e-05,1.9335089792304094,0.0,0.0,0.0,0.8893674800222168,0.8792450096973622,0.5906626949474523,0.35210028583037795,0.3458629876079464,0.3457924320864639,5,0.1294665570021607
0.11657121041427265,0.7615941559557644,0.0,0.0,0.0,0.0,0.5143252579088844,0.25,0.2960552062509471,-3.4309825095224513e-07,0.029142802603568163,0.7615941559557644,0.0,0.0,0.0,0.0,0.1285813144772211,1.0,0.9868506875031571,3.430982509522451e-05,1.9385454874316177,0.0,0.0,0.0,0.888275714620227,0.8806467119404595,0.5911834963860865,0.35059714424284344,0.3458563042653211,0.3457924320864639,6,0.14943437394686043
0.1181883802722754,0.7615941559557647,0.0,0.0,0.0,0.0,0.5194620915250546,0.25,0.2948044633061005,-3.786115090531617e-07,0.02954709506806885,0.7615941559557647,0.0,0.0,0.0,0.0,0.12986552288126366,1.0,0.9826815443536683,3.7861150905316165e-05,1.9440487124476862,0.0,0.0,0.0,0.888081424253778,0.8817337817790893,0.5925751588744396,0.34917774692393805,0.34587197517455487,0.3457924320864639,7,0.1694738149526529
0.11988965405103125,0.7615941559557644,0.0,0.0,0.0,0.0,0.5235570110885903,0.25,0.2936454546845257,-3.85602291770315e-07,0.029972413512757812,0.7615941559557644,0.0,0.0,0.0,0.0,0.13088925277214758,1.0,0.9788181822817523,3.85602291770315e-05,1.9486858901776198,0.0,0.0,0.0,0.8863324105861763,0.883456674829194,0.5925669661684883,0.3477047131659161,0.3459031887107394,0.3457924320864639,8,0.18943960295291618
0.12125936188131092,0.7615941559557647,0.0,0.0,0.0,0.0,0.5265808454002584,0.25,0.2926000898746095,-2.646259066740875e-07,0.03031484047032773,0.7615941559557647,0.0,0.0,0.0,0.0,0.1316452113500646,1.0,0.975333632915365,2.6462590667408747e-05,1.9520341884860368,0.0,0.0,0.0,0.8857486163996735,0.883848762399607,0.5922765160095016,0.34653340956554624,0.345875097133346,0.3457924320864639,9,0.2094673959654756
0.12270328108668682,0.7615941559557644,0.0,0.0,0.0,0.0,0.5306260597520079,0.25,0.29165268851229376,-2.2886842123759354e-07,0.030675820271671705,0.7615941559557644,0.0,0.0,0.0,0.0,0.13265651493800198,1.0,0.9721756283743125,2.2886842123759354e-05,1.9565759564383318,0.0,0.0,0.0,0.8846704888271942,0.8853650691253768,0.5929542780695368,0.3453124409565057,0.34590566608382267,0.3457924320864639,10,0.2294584959745407
0.12389430799151357,0.7615941559557647,0.0,0.0,0.0,0.0,0.5326963164234602,0.25,0.2908105435953362,-1.9206894702694654e-07,0.030973576997878394,0.7615941559557647,0.0,0.0,0.0,0.0,0.13317407910586504,1.0,0.9693684786511206,1.9206894702694655e-05,1.9589951318971277,0.0,0.0,0.0,0.8833642145085169,0.8861311990730346,0.5921155353194627,0.3443157429253024,0.34590358735609034,0.3457924320864639,11,0.24946608196478337
0.1250803733615964,0.7615941559557645,0.0,0.0,0.0,0.0,0.536710333469815,0.25,0.290002529697878,-2.2318896143236343e-07,0.0312700933403991,0.7615941559557645,0.0,0.0,0.0,0.0,0.13417758336745375,1.0,0.9666750989929266,2.2318896143236344e-05,1.9633871692960922,0.0,0.0,0.0,0.8831667164687511,0.8872089903391449,0.5934623896617222,0.34333237198366195,0.34593562240619563,0.3457924320864639,12,0.2694731339579448
0.12622781099102842,0.7615941559557646,0.0,0.0,0.0,0.0,0.5394606096509801,0.25,0.28919684009953345,-1.5321022274195075e-07,0.031556952747757105,0.7615941559557646,0.0,0.0,0.0,0.0,0.13486515241274502,1.0,0.9639894669984449,1.5321022274195073e-05,1.9664792634870838,0.0,0.0,0.0,0.8824562344382704,0.887965371786541,0.5935191007436962,0.3423895778117121,0.3459341990568011,0.3457924320864639,13,0.28943659097421914
0.12747917480043092,0.7615941559557647,0.0,0.0,0.0,0.0,0.5418899429922341,0.25,0.28834272662242644,-1.7488762820372373e-07,0.03186979370010773,0.7615941559557647,0.0,0.0,0.0,0.0,0.13547248574805854,1.0,0.9611424220747549,1.7488762820372372e-05,1.969305825483228,0.0,0.0,0.0,0.8816910438620824,0.8883844373732943,0.5929714452832011,0.341370797487571,0.3459541378576109,0.3457924320864639,14,0.3094718979555182
0.12919151932957984,0.7615941559557647,0.0,0.0,0.0,0.0,0.5569682813512081,0.25,0.2874357811217823,-1.0855438139723006e-07,0.03229787983239496,0.7615941559557647,0.0,0.0,0.0,0.0,0.13924207033780203,1.0,0.958119270405941,1.0855438139723006e-05,1.9851896292039535,0.0,0.0,0.0,0.8853473552820748,0.8925188468994076,0.6050243982042254,0.33999227688350536,0.3457602064838704,0.3457602064838704,15,0.3294680359540507
