step,t_rel,q0,q1,q2,q3,q4,q5,finger,tcp_x,tcp_y,tcp_z,box_x,box_y,box_z,box_qw,box_qx,box_qy,box_qz,target_x,target_y,target_z,box_to_target_dist,action0,action1,action2,action3,action4,action5,action6
33,0.66,-0.45784709909676996,-1.450835600273271,1.5670140976728741,-1.8086440217427582,-1.5401016176466227,-0.2936912049783385,1.3288723954207094e-05,0.3777229752757403,-0.03260387861476586,0.14658301557327488,0.3728776653634918,-0.017869786096479393,0.11491818337392339,0.9998216105202503,4.84155510178117e-08,1.6308514831430183e-07,0.018887750968892152,0.19262329312705412,-0.1703484949017943,0.1412884596437168,0.23756427934315688,0.14664818346500397,0.15020360052585602,0.26726484298706055,0.13048554956912994,-0.2930561304092407,-0.2698478102684021,-0.448366641998291
34,0.68,-0.4549536350195138,-1.4250901850631366,1.5696605331290638,-1.8141543275774334,-1.536929510141469,-0.3062244063904729,6.381202317337314e-06,0.37858130531032086,-0.030889443561361453,0.13703687570656342,0.3728776634446312,-0.017869785566046046,0.11491818545398721,0.9998216105202575,3.4326664975723476e-08,1.1562750231812468e-07,0.01888775096889228,0.19262329312705412,-0.1703484949017943,0.1412884596437168,0.23756427799676308,-0.018416112288832664,-0.21865402162075043,0.32794252038002014,0.2813428044319153,-0.4078400731086731,-0.17427881062030792,-0.3122600018978119
35,0.7000000000000001,-0.4528959651004447,-1.4044852541749542,1.5722333986953498,-1.818503957069117,-1.534789956404054,-0.31760195383355566,-0.0003118717973253235,0.37890756672169296,-0.029546796833233746,0.12905552058520672,0.3726615095408304,-0.01771252936739197,0.1136271019879935,0.9995500474679203,-0.021742467720704792,0.004997208302277282,0.020049828265483724,0.19262329312705412,-0.1703484949017943,0.1412884596437168,0.23764816021049026,-0.21345482766628265,-0.5422808527946472,0.3457796275615692,0.4019605815410614,-0.47124117612838745,-0.012892533093690872,-0.07344917207956314
36,0.72,-0.45226942724784674,-1.3881834905360733,1.576523621615283,-1.8202869311928989,-1.5349315643575046,-0.32745873952926446,-0.00028988034317863325,0.3781637266572859,-0.028614253245114855,0.12199516569894583,0.37233092289596564,-0.019950807530252995,0.11366103445888097,0.999753380462747,-0.004683046343785178,0.010666724297052163,0.018906832707306215,0.19262329312705412,-0.1703484949017943,0.1412884596437168,0.23596095267270759,-0.34538349509239197,-0.6974610686302185,0.33102041482925415,0.4421785771846771,-0.5021641254425049,0.13611248135566711,0.17553739249706268
37,0.74,-0.4538928549955825,-1.3762563713875764,1.58142076694186,-1.8201875692199094,-1.5374878193693364,-0.33509231989907645,0.0001975197659057494,0.37638386543635566,-0.028724187047234187,0.11591557909500769,0.3720414283291774,-0.020651659329878162,0.11400069001199062,0.9997854602631625,6.102594122112961e-05,0.008803716811655569,0.018748981105927372,0.19262329312705412,-0.1703484949017943,0.1412884596437168,0.23525439887731503,-0.5520092844963074,-0.825893759727478,0.07268206775188446,0.2762584686279297,-0.4620864987373352,0.3558506369590759,0.43751487135887146
38,0.76,-0.4577542886257099,-1.3688190781016132,1.5849558381945301,-1.8195791972143252,-1.5409594236821078,-0.340134683250432,0.0010269605981911318,0.37455950631377805,-0.02998607793300213,0.11165776295431606,0.37124438516359975,-0.022134569387715183,0.11455093432617144,0.9997600606059399,0.007641826308371505,0.007749934702260118,0.01900952971513142,0.19262329312705412,-0.1703484949017943,0.1412884596437168,0.2336402309036855,-0.6405887603759766,-0.8812926411628723,-0.29111918807029724,0.06682057678699493,-0.3133915066719055,0.4907839596271515,0.6617621779441833
39,0.78,-0.46402520651961365,-1.3655251619138546,1.5864517719266302,-1.8189326389172835,-1.545242793774086,-0.34273150453684664,0.0033246859474981394,0.37316195848157,-0.03256794267361977,0.10947622165084184,0.3691464304947508,-0.02601069226331305,0.11517759925768938,0.9999195189325535,0.00023038216515732798,0.011134953512992068,-0.00607580381612406,0.19262329312705412,-0.1703484949017943,0.1412884596437168,0.22951164747510858,-0.7330436706542969,-0.8911411166191101,-0.481652170419693,-0.02732844464480877,-0.2839412987232208,0.5058209896087646,0.7234160304069519
40,0.8,-0.4728023459269207,-1.3658701817393848,1.5858797100220283,-1.8178968229599521,-1.5510451815777822,-0.3432923009055533,0.007298954084367911,0.3720997999165346,-0.036660168645713496,0.10919330339749855,0.3664276528775967,-0.03280360502635774,0.11539795590596075,0.9987775492601633,0.00920557125125772,0.00498892477121249,-0.048309162499751986,0.19262329312705412,-0.1703484949017943,0.1412884596437168,0.22315212385934569,-0.7952286005020142,-0.8640720844268799,-0.5157116651535034,0.11921839416027069,-0.4620513319969177,0.4497899115085602,0.4121569097042084
41,0.8200000000000001,-0.48364098899834823,-1.3690626334315736,1.5834848054889397,-1.8169102970263429,-1.5582262897672774,-0.34264324764588555,0.010650730559343891,0.3713223325234853,-0.04214127018376928,0.11053693154282071,0.36394827645678607,-0.04149406134840298,0.11661454378776197,0.9964945601134033,0.011419448125265474,-0.0037792047310868985,-0.08278831729483327,0.19262329312705412,-0.1703484949017943,0.1412884596437168,0.21578813007893882,-0.7308666706085205,-0.7266820073127747,-0.4643222689628601,0.012456086464226246,-0.45329517126083374,0.27163323760032654,-0.10653700679540634
42,0.84,-0.49634938077727425,-1.3749005015811926,1.5795497739587467,-1.8167971313900755,-1.567201399785141,-0.3417979511641405,0.01134569009195448,0.3708040949904058,-0.049006856188971916,0.1133676504521079,0.36317504059515415,-0.04821476041474834,0.11953565536708516,0.9964946296612457,-0.001284419564876446,-0.006416209231919686,-0.08340045312688978,0.19262329312705412,-0.1703484949017943,0.1412884596437168,0.21089744464566718,-0.7513719201087952,-0.7650030851364136,-0.45615240931510925,-0.2297901064157486,-0.6615731716156006,0.03648072108626366,0.12326036393642426
