step,t_rel,q0,q1,q2,q3,q4,q5,finger,tcp_x,tcp_y,tcp_z,box_x,box_y,box_z,box_qw,box_qx,box_qy,box_qz,target_x,target_y,target_z,box_to_target_dist,action0,action1,action2,action3,action4,action5,action6
95,1.9000000000000001,0.20728639671399834,-1.366545418475048,1.2437748133254662,-0.9972787902000799,-1.4408371819337884,0.09710156445620124,0.012034145555995511,0.19617027266341136,0.2065727641218073,0.16776315894780902,0.20273078916863518,0.20702882234484055,0.16614063599438747,0.9744547161829871,0.02971898421602471,0.2189880356477208,0.0399878522685925,0.212,0.212,0.165,0.01057978861731838,-0.1465715914964676,0.1174226850271225,-0.047104887664318085,0.11509876698255539,0.008762477897107601,0.03551948443055153,-0.06983433663845062
96,1.92,0.20669005317186512,-1.362180029978427,1.2389901188022114,-0.9927357741612558,-1.440787649422065,0.09723429460451435,0.012088500628161716,0.19631768095960211,0.2064572028991249,0.16774895980841642,0.2028392352105305,0.20698599747092386,0.1660703037750224,0.9740294137748859,0.029459940707864975,0.2209686722750118,0.03964415300974359,0.212,0.212,0.165,0.01049787516883266,0.012209166772663593,0.07696914672851562,-0.05534771829843521,0.10512256622314453,0.04171469435095787,0.037503622472286224,-0.07000622898340225
97,1.94,0.20651029222609643,-1.3580302713480876,1.2343773965146556,-0.9883083218139329,-1.4405938390864381,0.09747411630868813,0.012083759224684545,0.19636712557550773,0.20643513583145628,0.16774138708067607,0.20284047824600324,0.20701642880322227,0.16601029760944802,0.9736091111278704,0.029186586319791763,0.22288191252428594,0.03946004279410605,0.212,0.212,0.165,0.010476331509404843,0.10441000759601593,0.04242700710892677,-0.08273230493068695,0.08184412866830826,0.042556311935186386,0.029723508283495903,-0.05009261891245842
98,1.96,0.20676911409285081,-1.3541228533656173,1.2298367404056043,-0.984061055152753,-1.4403240887331665,0.09777795797290169,0.011921024153297944,0.19633645816175982,0.20652605968832163,0.1677713234875248,0.20278439096755763,0.20700882430683346,0.1659832440537024,0.9732160693684103,0.02890381353064357,0.22463999622067235,0.03939446641933536,0.212,0.212,0.165,0.010526445435569928,0.10816210508346558,0.03863750398159027,-0.09992239624261856,0.06051087751984596,0.020315011963248253,0.021325448527932167,-0.03050951287150383
99,1.98,0.2076448070313775,-1.3504029424378448,1.2253063321110942,-0.9800902200766722,-1.440059984703867,0.09807346863949229,0.011526246007014235,0.19624125096403022,0.20674246662693221,0.1678369592771795,0.20266146477233338,0.20725653295178345,0.16599690819621696,0.9728635762737426,0.028553147870039666,0.2261797018607825,0.03954645588093687,0.212,0.212,0.165,0.010521527730684889,0.17228204011917114,0.04786335676908493,-0.11108283698558807,0.03230651468038559,0.007234793156385422,0.003044980112463236,0.06547290086746216
100,2.0,0.20934644949110734,-1.346875538846066,1.2207364351534633,-0.9765386543700025,-1.4398047715140654,0.09824890901550298,0.011208069190273319,0.1960808414554425,0.20712885300847392,0.16793903746404107,0.20247325635979233,0.20774376534814148,0.16605152854658367,0.9725621005961232,0.028189285752834078,0.22740766251720276,0.040175610527574304,0.212,0.212,0.165,0.010487139270659028,0.24214237928390503,0.0389443077147007,-0.12600471079349518,-0.013791861943900585,0.0051826960407197475,-0.027113528922200203,0.2118343710899353
101,2.02,0.211102679849604,-1.3435212359446138,1.2161428033183808,-0.9732915429424268,-1.4396106645824498,0.09829992476375465,0.011139098613586449,0.19594883068331223,0.20757799739606442,0.16807781402427424,0.20235694700657944,0.2081833296818781,0.16615791302328078,0.9723053249708069,0.027939438230906083,0.22842494254260023,0.0407895629930584,0.212,0.212,0.165,0.010435334490117359,0.029580185189843178,0.051752835512161255,-0.11882583796977997,0.008494767360389233,-0.02248157002031803,-0.027455372735857964,0.21500572562217712
102,2.04,0.2123561962698332,-1.3401962268523737,1.211589043735568,-0.9701567015001744,-1.4395778303465385,0.0982772470949323,0.011142006616054415,0.19593315105947856,0.2079282462462948,0.16821800791426764,0.20237301524171178,0.20850307329933565,0.16626961966415799,0.972067980911556,0.027714830663988246,0.22938986954652366,0.04118271964338905,0.212,0.212,0.165,0.010320817117735855,-0.10297989845275879,0.08636923879384995,-0.09687400609254837,0.05856138467788696,-0.04585592821240425,-0.016103295609354973,0.18872393667697906
103,2.06,0.2130566232242107,-1.336799939649231,1.2071741407533916,-0.9670332540836067,-1.4397012222971715,0.09821371535976142,0.011319103125269257,0.19602226197460582,0.2081286512455066,0.16831817117049946,0.20248961708994842,0.20857953904165244,0.1663247415528751,0.971818814210124,0.02751233127468782,0.23042862384902646,0.04139943581867012,0.212,0.212,0.165,0.010193226988804616,-0.11225741356611252,0.10513600707054138,-0.0711107850074768,0.08168899267911911,-0.038598235696554184,-0.010205930098891258,0.17569772899150848
104,2.08,0.2127723654511,-1.3333803497022412,1.2029936247926425,-0.9638528154691692,-1.439937026121922,0.09818291397898887,0.011684458396315621,0.19623832096193589,0.20811766383372024,0.16836751812787817,0.20273028145112676,0.20862865406669903,0.16634922401213267,0.9715594363021656,0.027223078522586264,0.2316152595957274,0.041055295034564836,0.212,0.212,0.165,0.009955604492557186,-0.2521224915981293,0.09256686270236969,-0.04877087101340294,0.09214165806770325,-0.036444175988435745,0.00929040927439928,0.03198181092739105
105,2.1,0.21170716282767976,-1.3299753722064065,1.1991010698424736,-0.9606321824263139,-1.4401685824503445,0.09826522711704368,0.011961721684915808,0.19656296349958674,0.20791698995784982,0.16836744869339312,0.2030608016346076,0.208446925036403,0.1663151960818964,0.9712758846465798,0.027065725670869577,0.23292808290192443,0.040436500757944895,0.212,0.212,0.165,0.00970893144720929,-0.20028768479824066,0.07699906826019287,-0.02841307781636715,0.09353233873844147,0.003702690126374364,0.03087669424712658,-0.06291335076093674
106,2.12,0.21058923652852435,-1.3266849013960196,1.1954671057579924,-0.9573934865834051,-1.4402447414369162,0.09849157331120598,0.012057172364353896,0.19686909544085393,0.207680243866173,0.16834237115516634,0.2033282835316143,0.208260049952744,0.16624803295237847,0.9709745007478022,0.02690134228927972,0.2343012281328153,0.039846846500636475,0.212,0.212,0.165,0.00952593717774079,-0.015227194875478745,0.042871568351984024,-0.03340212255716324,0.09105337411165237,0.049296583980321884,0.04001694172620773,-0.07600836455821991
107,2.14,0.20995633730600619,-1.3236127421466104,1.1919817915743764,-0.954184160447832,-1.4401179618639033,0.09883468096552175,0.012069421678105145,0.1970542917900331,0.20755246007340702,0.16833604978397712,0.20345689981159779,0.20817878467818185,0.16619851276754427,0.9706730200493359,0.026718710921243536,0.2356336045823493,0.0394563432991117,0.212,0.212,0.165,0.009435183104674874,0.1138518825173378,0.015279394574463367,-0.0584537610411644,0.07368608564138412,0.057027123868465424,0.034863561391830444,-0.05525701493024826
108,2.16,0.20989168154960006,-1.320760210924823,1.1885509028507169,-0.9510798246109766,-1.4398650911115107,0.09924618451054115,0.011913213124592634,0.19711746160014104,0.20757063574268148,0.1683707456438449,0.20348605280453064,0.2080938866791438,0.16618200615301879,0.970390545742108,0.026520250424543073,0.23685171170293992,0.03924451191109707,0.212,0.212,0.165,0.00944151241424725,0.13165482878684998,0.018626069650053978,-0.07552149891853333,0.049099210649728775,0.031496234238147736,0.02482004277408123,-0.03163883835077286
109,2.18,0.2105458207636903,-1.3180446124367504,1.1851156812792922,-0.9481955588774161,-1.4395949592191897,0.09964726955596281,0.011523581225617904,0.197080367685529,0.20774160002084285,0.1684355839101131,0.20341819828046231,0.20828559606991878,0.16619734589820984,0.9701402811146198,0.026246632691523584,0.23789807295566348,0.03928684404713997,0.212,0.212,0.165,0.00942749990767555,0.18933993577957153,0.03649061918258667,-0.0864209458231926,0.017043696716427803,0.011216075159609318,0.005015327595174313,0.06761053204536438
110,2.2,0.21206764830602162,-1.3154448403502519,1.1816307154252987,-0.9456838901046782,-1.439332935974154,0.09992378002725699,0.011207901906131964,0.1969567483893832,0.20809435534616094,0.16852226916424792,0.20326902289874046,0.2087291540003117,0.16623731692774607,0.9699325161384496,0.02595116348685247,0.23868917838182624,0.039811146359068086,0.212,0.212,0.165,0.009405282976927496,0.24539878964424133,0.03559798002243042,-0.10065004974603653,-0.029788438230752945,0.004104319028556347,-0.02568783238530159,0.2135000228881836
111,2.22,0.21366264597789542,-1.31294911424962,1.1781088430315338,-0.9434368215725503,-1.4391426933118463,0.10006869955053038,0.011139210783451769,0.19685019562367168,0.2085115802946698,0.16863040798101828,0.2031803392605446,0.20913199276054076,0.1663151679720032,0.9697608634222469,0.02575952204229107,0.23931897961619952,0.04033287485602371,0.212,0.212,0.165,0.009367045845903841,0.02865017205476761,0.04623173177242279,-0.09588353335857391,-0.008015922270715237,-0.02567216381430626,-0.026869146153330803,0.21599076688289642
112,2.24,0.21476752686602066,-1.3104448435802598,1.1746053677500368,-0.9412678460646179,-1.4391300958828963,0.10013394889071116,0.011141994653961141,0.19685457977198434,0.20882791344981835,0.16873313850335966,0.20321755696752197,0.20941491363717382,0.16639382556503038,0.9696033657980653,0.02558554941668475,0.23992250168252835,0.04064339897825909,0.212,0.212,0.165,0.009260492796159599,-0.10396834462881088,0.07358621805906296,-0.07703325897455215,0.04165922477841377,-0.05039738491177559,-0.015257219783961773,0.1892557144165039
113,2.2600000000000002,0.21533431863858477,-1.3078580585161081,1.1712086358127796,-0.939081164085928,-1.4392855029763616,0.10015726488740577,0.01114911643953544,0.1969617768870497,0.20899263643045682,0.16879850478906247,0.20334508120401495,0.20957156052495884,0.16642990069055374,0.9694351880328526,0.025367282096190907,0.24060244882739185,0.04077228005670113,0.212,0.212,0.165,0.009102173017136036,-0.11169245839118958,0.08662449568510056,-0.0543852299451828,0.0644688606262207,-0.041749924421310425,-0.008209597319364548,0.17550025880336761
114,2.2800000000000002,0.2155636164667794,-1.305225225618703,1.1679702681494242,-0.9368575549324981,-1.4395044320842316,0.10015397208977356,0.01141473196579905,0.197114752730444,0.20904938249422134,0.16882125698093337,0.2035026708412972,0.20955933386384012,0.16641136130226666,0.9692482334794605,0.025088396020416313,0.241381604987571,0.04078425009353051,0.212,0.212,0.165,0.00895284283035697,-0.06581635028123856,0.07232014089822769,-0.04334467276930809,0.06753335893154144,-0.01434046309441328,-0.00588830653578043,0.17132680118083954
115,2.3000000000000003,0.2151581579435802,-1.3026562628989666,1.1648940699623576,-0.9345638001017034,-1.4397366498211066,0.10019946944751236,0.011840745676033855,0.1973301657119738,0.2089835636356357,0.1688255921086944,0.2037275637484445,0.20948768014948255,0.16639331178728903,0.9690479702087069,0.02492140881923343,0.242253144458924,0.04047676885094017,0.212,0.212,0.165,0.008757069732733205,-0.1692282259464264,0.04690790921449661,-0.04283928871154785,0.07106254994869232,-0.010583793744444847,0.015009105205535889,0.03675122186541557
116,2.32,0.21422866187492912,-1.3001788658659084,1.1619752638328633,-0.9322158917970259,-1.4399141050837814,0.10038823622439652,0.012038323121515605,0.19761426077695357,0.2088028804634181,0.1688254029398847,0.20400927651913264,0.2093407923759987,0.16637236256374302,0.9688425665354659,0.024831482985447496,0.2431686843935284,0.03995584628104568,0.212,0.212,0.165,0.008532668160756911,-0.1406628042459488,0.03736301511526108,-0.03599860519170761,0.0733100175857544,0.012480439618229866,0.041129522025585175,-0.07107473164796829
117,2.34,0.21335309876565134,-1.2978216792988082,1.159202267115449,-0.9298529784965222,-1.4399607737146223,0.10074320773101701,0.012092678397248514,0.1978760159042651,0.2086183524060705,0.16882896773747957,0.204237949866493,0.20920546880463817,0.16634353936258148,0.9686350391088504,0.02470888054522163,0.24408817585199002,0.039453702513775814,0.212,0.212,0.165,0.008358464266582247,0.010921417735517025,0.02333969436585903,-0.03543711453676224,0.06693592667579651,0.03997279703617096,0.048143621534109116,-0.07326643168926239
118,2.36,0.2129040939530702,-1.2956180121339294,1.1565281895807549,-0.9275207500620026,-1.4398598214956542,0.10122394488921407,0.012086775193177414,0.1980380242606049,0.20853162019162186,0.16885117471362174,0.2043568778352786,0.20915732548892113,0.16632811898796665,0.9684303126199048,0.024558831211450888,0.24497091854710776,0.039100415274353324,0.212,0.212,0.165,0.008262082960548787,0.099386066198349,0.014011969789862633,-0.04581902548670769,0.051292240619659424,0.04059981927275658,0.04004674777388573,-0.04986771196126938
119,2.38,0.21289319849348054,-1.2935425185578415,1.1539089699773062,-0.9252733398183502,-1.4396753934691664,0.10177545723406951,0.011634233928804298,0.19810370407385527,0.20855768698707544,0.1688950546426265,0.20439368829370871,0.20919223676357798,0.16633199509654728,0.9682400837523967,0.024370156190155777,0.24579237236921456,0.03877299817569395,0.212,0.212,0.165,0.008216673481543047,0.10081956535577774,0.022623969241976738,-0.05311460793018341,0.0333225317299366,0.02075369469821453,0.02860483154654503,-0.027121471241116524
120,2.4,0.21408356564745565,-1.2915812334464896,1.1512632882477942,-0.9233675479974818,-1.4394615598319547,0.10222448130471842,0.011226711571603008,0.1980277613714783,0.20880157301224805,0.1689556104643499,0.20427152218423136,0.20948808768812546,0.16633638097646064,0.9680901844169579,0.02402746143776511,0.24635889235574734,0.03913274957942743,0.212,0.212,0.165,0.008235592688181016,0.33829033374786377,0.013112470507621765,-0.07542426884174347,-0.03658188134431839,0.02154228836297989,-0.018397871404886246,0.2174837589263916
121,2.42,0.21564880905018033,-1.2897713474537054,1.1485623909921088,-0.9217743222083401,-1.4392368656365084,0.102517654613167,0.011135768419317453,0.19790234185063302,0.20919660558874098,0.1690484471255353,0.20415453097125075,0.20985446652152953,0.16639728144461352,0.967980651017423,0.023845814848863313,0.2467290684287327,0.039618217556687436,0.212,0.212,0.165,0.008252702201325481,0.09389343857765198,0.01712227798998356,-0.08331672847270966,-0.041814349591732025,-0.00666397949680686,-0.03010784275829792,0.22575221955776215
122,2.44,0.21680522200975305,-1.2879932024212095,1.145837551437186,-0.920282566530419,-1.439168254363145,0.10270540421451739,0.01113891306024033,0.19787367219069726,0.20953040927260708,0.1691528832047032,0.20416067823153414,0.21013565738868845,0.16648262894350285,0.9678937131857804,0.023721900813006267,0.24703489819085706,0.03990977916617166,0.212,0.212,0.165,0.008193224502356015,-0.09141987562179565,0.04853237047791481,-0.06774149090051651,0.01867208071053028,-0.04922331124544144,-0.01808193139731884,0.19299766421318054
123,2.46,0.21738848436096062,-1.2861242920144158,1.1431855614882644,-0.9187628139588321,-1.4392989606536135,0.10283606541093222,0.01114827465042953,0.1979590782531492,0.20970687724474038,0.16922763763701232,0.20427286351416177,0.21028977770577123,0.16653327786925312,0.9677980791970201,0.023555148215942585,0.2474099191642297,0.0400045596680264,0.212,0.212,0.165,0.008061292674924463,-0.12304165214300156,0.07395072281360626,-0.04173578321933746,0.05100208893418312,-0.05121276155114174,-0.008719016797840595,0.17544038593769073
124,2.48,0.21757825579597684,-1.284164179155899,1.140681356488735,-0.917182685260247,-1.4395326390873822,0.10293233825556795,0.011368667919026987,0.1981028156060563,0.20975548472401648,0.16925449932796496,0.20442676009542815,0.21026352023031744,0.1665221318502927,0.9676782834163675,0.023314300824639308,0.2479074362396499,0.03996356138402319,0.212,0.212,0.165,0.007917462346761842,-0.08014065772294998,0.06800663471221924,-0.025818297639489174,0.05751175805926323,-0.02324781008064747,-0.005067247897386551,0.17109325528144836
125,2.5,0.21734515498570592,-1.2822046196922847,1.1383182251849164,-0.9155263315572346,-1.4397676575657636,0.10305171479629525,0.01171546318514096,0.19828368800879276,0.20970670727451277,0.16925249200932138,0.20460969969449816,0.21021494068793248,0.16649455231541596,0.9675370263590514,0.023131903814972432,0.24851191986376145,0.03973466164202891,0.212,0.212,0.165,0.007748332851434214,-0.10605300217866898,0.044364795088768005,-0.02974032051861286,0.05853165313601494,-0.0036937163677066565,0.010250577703118324,0.08798624575138092
126,2.52,0.2165350362137737,-1.2803337103547738,1.136087587482772,-0.9137891263062814,-1.439959649390331,0.10328378538926239,0.01198084465956331,0.1985266034915578,0.2095489958779075,0.16924790427313682,0.20485546790571676,0.2100907559981106,0.16647616716220318,0.9673870874512893,0.023065197573365788,0.24918061911311726,0.03923313334181339,0.212,0.212,0.165,0.007541128628777038,-0.16024653613567352,0.023252427577972412,-0.02743799239397049,0.0611146055161953,0.004434414207935333,0.03497641906142235,-0.0458778515458107
127,2.54,0.2155836939816501,-1.2785689311881894,1.1339742497797245,-0.9120158894549926,-1.4400510789912837,0.10367461314240081,0.012076610755306385,0.19878490460728127,0.20934809084108724,0.16925078347153766,0.20509433095274512,0.2099249707698036,0.16645491937250817,0.96723737438852,0.022993720179462517,0.2498538072025571,0.03868107346878688,0.212,0.212,0.165,0.007356004464169593,-0.040254343301057816,0.013668378815054893,-0.025242580100893974,0.056103866547346115,0.030331194400787354,0.04809194430708885,-0.07332361489534378
128,2.56,0.2149352044759694,-1.2769351298500868,1.131945818795249,-0.9102439360947727,-1.4400027150136803,0.10420305867968976,0.012089727886446591,0.19897289234257792,0.20921173660867118,0.16927134583842254,0.2052455466050597,0.20982715078149566,0.16644403997083845,0.9670904637188188,0.022888801711899696,0.2505012722334765,0.03822630442147105,0.212,0.212,0.165,0.007240798700982818,0.06872250884771347,0.004798785783350468,-0.03206198289990425,0.04586532339453697,0.03976994752883911,0.04454969987273216,-0.057631965726614
129,2.58,0.2147164671417591,-1.2754180318546477,1.1299641738493287,-0.9085209083675465,-1.4398485172117756,0.1048176362703304,0.011931895885418932,0.199065306079313,0.20918304372407587,0.16931362172787648,0.2053140667774196,0.20969730473000564,0.1664437126811478,0.9669518367512272,0.02275043210015318,0.25110084380034425,0.03788046311015649,0.212,0.212,0.165,0.007217230415399365,0.09736564755439758,0.01011124812066555,-0.03905005753040314,0.02990822121500969,0.0266933161765337,0.03392157331109047,-0.03476580232381821
130,2.6,0.2151594413433229,-1.2739537592859451,1.1279860727342903,-0.9069479187895211,-1.4396589808753526,0.10542795580124688,0.011536499747340513,0.19905621126274078,0.20929171722521733,0.16936601090060746,0.20527715615069417,0.2098335005881779,0.16645231078066103,0.9668313980643868,0.022524461093663885,0.25160268256010615,0.03775958815800877,0.212,0.212,0.165,0.007211071746085936,0.17383447289466858,0.023900795727968216,-0.04831300303339958,0.0016125505790114403,0.01574445515871048,0.011298023164272308,0.06567757576704025
131,2.62,0.21646603296409264,-1.2725412205440203,1.1259594036097549,-0.9056775084139985,-1.4394448675451408,0.10590609075352422,0.011212235650235838,0.19894459065589043,0.20958441881335424,0.16942519592259747,0.20514064249758462,0.21022153814623756,0.16646897238551772,0.966742042965442,0.022273352159376567,0.2519142007098382,0.03811765506051059,0.212,0.212,0.165,0.007236821939266139,0.24086567759513855,0.02003122866153717,-0.06478533893823624,-0.044505905359983444,0.011475701816380024,-0.022854089736938477,0.21345601975917816
132,2.64,0.2178666124048298,-1.271203247699568,1.1238828986627418,-0.9046187804760085,-1.4392791518940777,0.10623747410651173,0.01113964450502829,0.1988335887904395,0.20994938135499458,0.16949995358805298,0.20504678198105597,0.21057350355929166,0.16651924031739454,0.9666812461558434,0.022128200111894623,0.25210270234714727,0.038495955107775384,0.212,0.212,0.165,0.0072588032110202875,0.028387432917952538,0.022647246718406677,-0.06453809887170792,-0.026655718684196472,-0.021181873977184296,-0.025969969108700752,0.21573053300380707
133,2.66,0.21879742862508766,-1.2698585822351507,1.1218009397936526,-0.9036002908793562,-1.4392879958891478,0.1064751528307958,0.011141696026656451,0.19882437451357016,0.21021769784397035,0.1695736328973919,0.20506980474698844,0.21080649135629292,0.16657628511117367,0.9666321204591397,0.022004642888833532,0.2522735146159499,0.03868091533713672,0.212,0.212,0.165,0.007206715193427251,-0.10400022566318512,0.043273914605379105,-0.048383988440036774,0.02063501998782158,-0.051042862236499786,-0.014175866730511189,0.18776164948940277
134,2.68,0.21920592098624164,-1.2684416150092488,1.1197947198312912,-0.9025353817922651,-1.4394686616302454,0.10666298389412987,0.011148902422558903,0.19891487209851433,0.2103356954714751,0.16961950106313106,0.2051811306593179,0.21091372075974377,0.16660097355354478,0.966572158282957,0.02184020501368709,0.25251545337693804,0.0386938507133406,0.212,0.212,0.165,0.007088024971193015,-0.11200287193059921,0.05515697970986366,-0.027367832139134407,0.042439281940460205,-0.0434361957013607,-0.0057546477764844894,0.17300264537334442
135,2.7,0.2192888227897092,-1.2669792290275745,1.1179140263110117,-0.9014060285144943,-1.439714260920424,0.10682212552746566,0.01136856874734558,0.19905024850609157,0.21034752863594633,0.1696319919121132,0.2053222611544434,0.210854205109453,0.16658064053248536,0.9664928163432951,0.021617575980263076,0.2528534642966005,0.03859328903775085,0.212,0.212,0.165,0.006957259986057342,-0.06645935028791428,0.04373326897621155,-0.017005903646349907,0.04631412401795387,-0.014371264725923538,-0.002194478642195463,0.168363556265831
136,2.72,0.21899474566321836,-1.2655562447063287,1.116143036502042,-0.9001981727749202,-1.439939932366253,0.10700889849708264,0.011715290521199875,0.19921649567438204,0.21027928798237017,0.16963237676001386,0.20548925054092804,0.2107847590782654,0.166560704078383,0.9663982588383956,0.021465798168795264,0.2532690078009184,0.0383201580194115,0.212,0.212,0.165,0.006804591555482621,-0.09783816337585449,0.022609639912843704,-0.022194135934114456,0.04751059412956238,0.00048395979683846235,0.01296745054423809,0.0851379930973053
137,2.74,0.21814318346609793,-1.2642388526242287,1.1144776754753027,-0.8989066312482515,-1.4401228337990466,0.10731204793344734,0.011980129614188872,0.19944472365360283,0.21010906898147624,0.16964149100887288,0.20572139939029904,0.2106451375201905,0.16656026635217644,0.9662991035927263,0.021433993297153703,0.2537304046671259,0.03778237783263622,0.212,0.212,0.165,0.006609909912023507,-0.15783458948135376,0.006841575726866722,-0.018772494047880173,0.05051199719309807,0.0034972841385751963,0.037598658353090286,-0.04743918403983116
138,2.7600000000000002,0.2171515855839333,-1.2630194928349792,1.112910846176211,-0.897574844977647,-1.4402139057137344,0.10777624148468992,0.012075393821735843,0.19969139031755928,0.20989552558891433,0.1696617301414491,0.20595136808129202,0.21046422409016433,0.16655942169932175,0.9662014617546095,0.021395030533527648,0.25419214496003345,0.03719329794926815,0.212,0.212,0.165,0.006432445240307914,-0.04145975038409233,0.0033744529355317354,-0.015034583397209644,0.046072300523519516,0.027904599905014038,0.05042280629277229,-0.07335320115089417
139,2.7800000000000002,0.2164556187310694,-1.2619047984025578,1.1114195470951942,-0.8962352012048519,-1.4401703616879742,0.10837884779416157,0.012088446480065119,0.1998700967908052,0.20974433548848992,0.16969691275679172,0.20609624040938473,0.2103501512605272,0.16656509787843085,0.9661043868323494,0.021318917921404185,0.2546394471013699,0.0366956327355128,0.212,0.212,0.165,0.006326603317420049,0.0656900480389595,-0.0009806216694414616,-0.020064042881131172,0.037453725934028625,0.038546521216630936,0.04654780030250549,-0.05703551322221756
140,2.8000000000000003,0.21618179076875038,-1.2608744938771712,1.1099705864213203,-0.894930592214037,-1.4400196748195135,0.10906681246747911,0.011930946139737811,0.19995326523314122,0.20969925157332783,0.16974798932300283,0.20615754728934177,0.21020339331681687,0.16657543622532156,0.9660112089830752,0.02120646204297098,0.25505848791085395,0.03630148524932214,0.212,0.212,0.165,0.006312214235146914,0.09423322975635529,0.005880236625671387,-0.026542281731963158,0.022861860692501068,0.02715851552784443,0.035528138279914856,-0.0341905802488327
141,2.82,0.21656380131328448,-1.2598642121725574,1.1085212333758385,-0.8937592494858403,-1.4398288112237079,0.10974778475809042,0.011535951405354607,0.19993330878046414,0.20979122295582217,0.16980271208480946,0.20611185402726903,0.2103222597791633,0.1665874627656589,0.9659316621423742,0.021004027078001124,0.25540097012049046,0.03612754321691723,0.212,0.212,0.165,0.006324959547471774,0.17110133171081543,0.020381376147270203,-0.03602940961718559,-0.00447081308811903,0.017063677310943604,0.012361845001578331,0.06567741930484772
142,2.84,0.21780492146989647,-1.2588729739103015,1.1070190153617858,-0.892871591809601,-1.4396084726819707,0.11029185617858299,0.011212089003552809,0.19980819256878166,0.21006754837219693,0.16985762036929886,0.20596394741134622,0.2106930547043067,0.1666003798675518,0.9658790990522738,0.02077509122224419,0.25557542868159827,0.03643023267690702,0.212,0.212,0.165,0.006379910076121288,0.23826825618743896,0.01726907677948475,-0.05271219462156296,-0.049609601497650146,0.012788483873009682,-0.02237006276845932,0.21279564499855042
143,2.86,0.21914132223039393,-1.257933594721888,1.1054609258558854,-0.8921794625708279,-1.4394349662938348,0.1106837233846322,0.011139626296255416,0.19968085980379763,0.21041643861534554,0.1699233650730353,0.20585489796442727,0.21102846912868892,0.16664266058771773,0.9658512427804598,0.020650318978743788,0.2556438368960783,0.0367582616913489,0.212,0.212,0.165,0.006434631696371724,0.026988869532942772,0.017546504735946655,-0.05344437062740326,-0.03228096663951874,-0.02073596604168415,-0.0257558636367321,0.21443325281143188
144,2.88,0.22001450051129431,-1.2569781680190188,1.1038881004072087,-0.8915164646485698,-1.4394377864809418,0.11097716501837057,0.011141676984113641,0.1996535128049789,0.21066894067587388,0.1699869381293188,0.20586047567556123,0.21124510917656394,0.16669117190345786,0.9658330642288143,0.02054627883879505,0.2557006125796949,0.03689904056513395,0.212,0.212,0.165,0.006412774866836387,-0.10381843149662018,0.03522956371307373,-0.03836861625313759,0.014018145389854908,-0.0513647235929966,-0.01386367529630661,0.18627259135246277
145,2.9,0.2203740558921981,-1.2559489525096748,1.1023777096792733,-0.8907995946252967,-1.439613783374537,0.11121801770771776,0.01114887361486088,0.1997253516293045,0.21077207136914347,0.17002462218472134,0.20595394538419942,0.21133686461867862,0.16670971843316085,0.9658037307918944,0.020401796413977265,0.2558267801817878,0.03687246714501907,0.212,0.212,0.165,0.0063180425823108856,-0.11105489730834961,0.045597486197948456,-0.01846773736178875,0.035221025347709656,-0.043558310717344284,-0.005009388085454702,0.17134808003902435
146,2.92,0.22041559916785278,-1.2548736095919906,1.1009770264581846,-0.8900114219491896,-1.4398541522543078,0.11142941195798074,0.01136854405058676,0.19984243200288992,0.2107706747565506,0.17003207532369644,0.20607758385098926,0.21126335397628973,0.166686914390158,0.9657553042663359,0.020199951000720313,0.25604532472109287,0.036734805695368335,0.212,0.212,0.165,0.006201882018067856,-0.06567886471748352,0.034325774759054184,-0.008828333579003811,0.03929556533694267,-0.014032828621566296,-0.001009928761050105,0.16656513512134552
147,2.94,0.22008559345501036,-1.2538362635678462,1.0996699771395981,-0.8891373909066763,-1.4400742172427408,0.11166856560444445,0.011715266547379342,0.19999113009998978,0.2106906194976189,0.1700306295362335,0.2062281155280904,0.2111813604377035,0.16666753397305153,0.9656918478145025,0.020069778013209985,0.25633859528952446,0.036427786648473785,0.212,0.212,0.165,0.00606345533844434,-0.09757397323846817,0.013434628956019878,-0.014379431493580341,0.04085054248571396,0.0006608403054997325,0.014330250211060047,0.08354710787534714
148,2.96,0.21920233949492832,-1.2529037706798651,1.0984512585853965,-0.888173093229979,-1.44025305140338,0.11202468544369863,0.011979759592342588,0.20020318605010476,0.210509278838234,0.17004126913040263,0.20644546028185312,0.21103004302382547,0.16667104069287716,0.9656242581238758,0.020060084133786404,0.25667381579336235,0.0358599697899428,0.212,0.212,0.165,0.005880995240038215,-0.1577208787202835,-0.002566695911809802,-0.011784392409026623,0.043740130960941315,0.0031495660077780485,0.039073895663022995,-0.04833105206489563
149,2.98,0.21818124570722738,-1.2520652423767158,1.0973125706456135,-0.8871620899521621,-1.4403419573772023,0.11254220641956073,0.012074629343710893,0.20043576407177613,0.21028502724201667,0.17006597769548618,0.20666318070072334,0.21083778186221325,0.16667711944273486,0.9655592271311579,0.020042669236428824,0.25700521901889706,0.035241845990380424,0.212,0.212,0.165,0.005713590889986042,-0.041603054851293564,-0.004898723680526018,-0.008620896376669407,0.039495762437582016,0.027522433549165726,0.05183083564043045,-0.0736001655459404
