step,t_rel,q0,q1,q2,q3,q4,q5,finger,tcp_x,tcp_y,tcp_z,box_x,box_y,box_z,box_qw,box_qx,box_qy,box_qz,target_x,target_y,target_z,box_to_target_dist,action0,action1,action2,action3,action4,action5,action6,tcp_force0,tcp_force1,tcp_force2,tcp_force3,tcp_force4,tcp_force5,force_ext_x,force_ext_y,force_ext_z,force_ext_mag,current0,current1,current2,current3,current4,current5,ctrl_output0,ctrl_output1,ctrl_output2,ctrl_output3,ctrl_output4,ctrl_output5,ctrl_pre_alpha0,ctrl_pre_alpha1,ctrl_pre_alpha2,ctrl_pre_alpha3,ctrl_pre_alpha4,ctrl_pre_alpha5,ctrl0,ctrl1,ctrl2,ctrl3,ctrl4,ctrl5,arm_lead0,arm_lead1,arm_lead2,arm_lead3,arm_lead4,arm_lead5,obs_q0,obs_q1,obs_q2,obs_q3,obs_q4,obs_q5,gripper_norm,gripper_ctrl,finger_pos_est,gripper_obs,gripper_fb_pos,gripper_fb_pct,grasped,obj_flag,recv_time_s,mocap_time_s,obs_time_s,policy_time_s,ctrl_time_s,send_time_s,compute_time_s,sleep_time_s,loop_dt_true_s,loop_hz_true,overrun_count
0,0.0200634079997144,-3.7495289937794496e-05,-2.1999784908690394,1.5999797026263636,-1.6000133953490199,-1.4999893347369593,1.914324684548774e-06,0.0,0.24001903809503,0.1477688508262757,0.3276205054215147,0.3192202484248341,-0.015535014165702875,0.11434247312367699,0.9996618141866309,-0.003402597145581752,0.003508463297875295,0.025540659488227258,0.212,0.212,0.165,0.2565824417897251,-0.58818835,0.8741039,0.46006396,0.1601573,-0.24722257,-0.3143104,-0.5590932,-9.864266489710042,-3.541956888378386,4.9839287541913695,-0.471953104322698,1.2689400392918666,0.015935198961382957,-0.03401814029088257,0.03182497333879386,0.10020596808907989,0.11050474576928723,0.13306765258312225,-0.21096844971179962,-1.0163791179656982,-0.7266969680786133,0.0740838497877121,0.011720357462763786,1.1739250638657023e-16,-0.38334712386131287,-1.6533828973770142,-1.354820728302002,0.14147895574569702,0.050862304866313934,-0.023565028,-2.1650145,1.6183823,-1.5936071,-1.5098783,-0.012570502,-0.023565028,-2.1650145,1.6183823,-1.5936071,-1.5098783,-0.012570502,-0.023527532572849452,0.034963985482686866,0.018402632082803905,0.00640632728719126,-0.00988894304166621,-0.01257241656117003,-3.749529059859924e-05,-2.1999785900115967,1.5999797582626343,-1.6000133752822876,-1.49998939037323,1.914324684548774e-06,0.0,0.0,0.0,0.0,,,False,0,6.19620000179566e-05,3.9475999983551446e-05,0.00016550500004086643,0.00013829800036546658,5.69989997529774e-05,3.2810999982757494e-05,0.0006089959997552796,0.019454061000033107,0.020063056999788387,49.842852961567495,0
1,0.04010110399985933,-0.0003717581378381851,-2.199488779107565,1.6002290884601038,-1.5999824009337367,-1.5001314322101038,-0.00014859834779912262,0.0,0.24014593905320825,0.14765497015940843,0.3273989167388971,0.31926721470604447,-0.015568425480542571,0.11431650958046422,0.9996546581467887,-0.0032469772078437013,0.003633810209632004,0.025822550496558825,0.212,0.212,0.165,0.2566368248905132,-0.5770286,0.7435639,0.47006235,0.27836514,-0.2946196,-0.08920472,-0.42371106,-7.822406307414718,-6.279368737619684,9.34428847447838,-0.5950544562779784,1.3384096059004287,0.07792635504929407,2.007842042004442,-2.7055868759025046,4.460565688376091,5.590015766437024,-0.5355648994445801,0.8699194192886353,-0.20864146947860718,-0.2884199619293213,-0.2362195998430252,-0.12661883234977722,-0.7501170039176941,0.8240689039230347,-0.7818059921264648,-0.8937081098556519,-0.24208186566829681,-0.12818658351898193,-0.0234529,-2.1697464,1.6190317,-1.5888478,-1.5119163,-0.003716787,-0.0234529,-2.1697464,1.6190317,-1.5888478,-1.5119163,-0.003716787,-0.023081142212255656,0.029742380181783545,0.018802579249246776,0.011134644547933448,-0.011784847582681834,-0.0035681887427259085,-0.00037175812758505344,-2.199488878250122,1.6002291440963745,-1.5999823808670044,-1.5001314878463745,-0.00014859835209790617,0.0,0.0,0.0,0.0,,,False,0,8.981200016933144e-05,3.8733000110369176e-05,0.00014996299978520256,0.00013946599983682972,4.7634000111429486e-05,3.3661000088613946e-05,0.0006314500001280976,0.019300480999845604,0.0199319309999737,50.17075365158144,0
2,0.06006346300000587,-0.0020826498614709976,-2.196745534936422,1.6022966543780726,-1.5990339718260707,-1.5012596289264124,-0.0010941664325159195,0.0,0.24070532754828855,0.14697635564115624,0.3257350970179218,0.3192380536319543,-0.015600773966507457,0.11431580784582315,0.9996601151475196,-0.0034493225609710148,0.003929755530778909,0.025540774425791075,0.212,0.212,0.165,0.2566534625779219,-0.5907642,0.7678555,0.48396203,0.24537952,-0.29538235,-0.11047063,-0.44156677,-6.404064611280462,-2.433623764288703,3.8348635428787325,-0.4884694012637032,1.1823032646182887,-0.08100349936602735,3.4261837381386977,1.1401580974284768,-1.048859243223557,3.760159731542435,-0.5957081913948059,0.7713159918785095,-0.6337283849716187,-0.5266892910003662,-0.08346912264823914,-0.20879149436950684,-0.5899065732955933,0.45847123861312866,-0.9764773845672607,-0.9725146293640137,-0.18459022045135498,-0.13090580701828003,-0.025713218,-2.1660314,1.6216552,-1.5892187,-1.513075,-0.005512992,-0.025713218,-2.1660314,1.6216552,-1.5892187,-1.513075,-0.005512992,-0.02363056851456946,0.030714174310201514,0.01935857137571162,0.0098152361311854,-0.011815365160806834,-0.004418825487597644,-0.002082649851217866,-2.1967456340789795,1.6022967100143433,-1.5990339517593384,-1.501259684562683,-0.0010941664222627878,0.0,0.0,0.0,0.0,,,False,0,5.557200029215892e-05,3.7432000226544915e-05,0.00016181000000869972,0.00013251500013211626,5.0145999921369366e-05,3.2592000025033485e-05,0.000578961000428535,0.019320768999932625,0.01989973000036116,50.251938090710325,0
3,0.08005960299988146,-0.004854504262105763,-2.1927386722960414,1.604126278554098,-1.5984255276122035,-1.5019639174090784,-0.002579991017476857,0.0,0.24167695120143812,0.14613922379104957,0.3239344492350068,0.3192366203338604,-0.015573735361634544,0.11430380614004033,0.9996622176203874,-0.003343214447119398,0.003933168371060152,0.025471309811612334,0.212,0.212,0.165,0.2566312566723704,-0.5787007,0.7464219,0.48694167,0.24334379,-0.3138882,-0.087353095,-0.43229738,-8.635728237561775,-6.170749327671762,5.952749045516203,-0.5957926254805814,1.238572796698214,0.008442971989243847,1.1945201118573845,-2.5969674659545827,1.0690262594139135,3.0518740898298624,-0.4828942120075226,0.3308901786804199,-0.5573867559432983,-0.42366740107536316,-0.2946527302265167,-0.1552000790834427,-0.38150954246520996,0.01818356104195118,-1.2296817302703857,-1.0882071256637573,-0.09315337240695953,-0.08842047303915024,-0.028002532,-2.1628819,1.623604,-1.5886917,-1.5145195,-0.0060741147,-0.028002532,-2.1628819,1.623604,-1.5886917,-1.5145195,-0.0060741147,-0.02314802793691939,0.029856821099752295,0.0194777806652624,0.009733816186422217,-0.012555535639627635,-0.003494123685165107,-0.004854504484683275,-2.1927387714385986,1.6041263341903687,-1.5984255075454712,-1.5019639730453491,-0.0025799910072237253,0.0,0.0,0.0,0.0,,,False,0,7.678800011490239e-05,4.8939999942376744e-05,0.00017578500001036446,0.00017869900011646678,5.354799986889702e-05,3.8657999994029524e-05,0.0007140030002119602,0.01920273499990799,0.01991673800011995,50.209025192477675,0
4,0.10017128499976025,-0.008427445088521779,-2.1880842647948207,1.6063721815692347,-1.5979138813414515,-1.503570858632223,-0.003663365040914357,0.0,0.2428681729976031,0.14488892555663094,0.32182476943932037,0.3192323146072605,-0.015571883594395616,0.11429851372109802,0.9996632609741195,-0.0032961168526308457,0.003934649826560968,0.0254357575440358,0.212,0.212,0.165,0.25662886094895115,-0.57953835,0.7596791,0.47122857,0.2103822,-0.31068137,-0.085609585,-0.43311423,-12.825295106296183,-3.264423800888081,7.857212762669288,-0.5036679739336037,1.3834990099911721,-0.06015436816338196,-2.9950467568770236,0.30935806082909867,2.9734899765669986,4.231743154590544,-0.12249773740768433,-0.02736125886440277,-0.5926822423934937,-0.2658692002296448,-0.12564824521541595,-0.15211568772792816,-0.29131075739860535,-0.13885092735290527,-1.333806037902832,-1.1522828340530396,-0.047163695096969604,-0.08894064277410507,-0.031608976,-2.1576972,1.6252214,-1.5894985,-1.5159981,-0.0070877485,-0.031608976,-2.1576972,1.6252214,-1.5894985,-1.5159981,-0.0070877485,-0.023181531335218608,0.03038706401967417,0.01884919008146113,0.008415361443990577,-0.012427266444070995,-0.003424383456810176,-0.008427444845438004,-2.188084363937378,1.6063722372055054,-1.5979138612747192,-1.5035709142684937,-0.0036633650306612253,0.0,0.0,0.0,0.0,,,False,0,6.209200000739656e-05,3.8902999676793115e-05,0.00015782099990246934,0.00014653000016551232,5.273000033412245e-05,3.454099987720838e-05,0.000613184000030742,0.019429854000009072,0.020043038000039815,49.89263603641392,0
5,0.12005858299971806,-0.011641804371969044,-2.1835090122618617,1.6095269362079065,-1.5959998569884242,-1.505294148121969,-0.004406277333394826,0.0,0.24373637137901785,0.14369500641129568,0.3190977459801459,0.31928431095664034,-0.015516316673865384,0.11431404863681811,0.9996514041842758,-0.00331971345873233,0.0034973063370374977,0.025958242617217322,0.212,0.212,0.165,0.256598253030967,-0.5820652,0.774527,0.44771066,0.19044074,-0.3098919,-0.07695159,-0.44436175,-9.526495528428002,-2.8055457428307093,1.9480466510696157,-0.4707531818451801,1.1760572321199259,-0.06316690741391395,0.3037528209911571,0.7682361188864704,-2.935676135032674,3.0496961947745236,-0.24687765538692474,-0.059413179755210876,-0.9490222930908203,-0.6384931802749634,-0.11531224846839905,-0.14930136501789093,-0.24911421537399292,-0.20550522208213806,-1.3888136148452759,-1.188380241394043,-0.024476705119013786,-0.0981207862496376,-0.03492441,-2.152528,1.6274354,-1.5883822,-1.5176898,-0.007484341,-0.03492441,-2.152528,1.6274354,-1.5883822,-1.5176898,-0.007484341,-0.023282605911596477,0.030980964700216163,0.017908509577615916,0.0076176128783167485,-0.012395675982340038,-0.0030780637068588135,-0.01164180412888527,-2.183509111404419,1.6095269918441772,-1.595999836921692,-1.5052942037582397,-0.004406277555972338,0.0,0.0,0.0,0.0,,,False,0,5.879299988009734e-05,3.678900020531728e-05,0.0002554409998083429,0.00016682599971318268,5.339400013326667e-05,3.2020000162447104e-05,0.0007151499999054067,0.019110571000055643,0.01982572099996105,50.43952752093932,0
6,0.1400572919997103,-0.01481181779970342,-2.1795932255186976,1.6118510405169886,-1.594781061212057,-1.5070012251483362,-0.004929844533101857,0.0,0.24459015637433276,0.14251168856468466,0.3169917141005309,0.31923036592650733,-0.015583726149817118,0.11431873190004778,0.9996607456650207,-0.003395875246968386,0.003813227299314208,0.02554029941728877,0.212,0.212,0.165,0.25663455492818477,-0.57692015,0.77163506,0.44307756,0.20404689,-0.32956308,-0.06223426,-0.44672573,-8.436304252986442,-4.338659891050112,5.032692753098457,-0.5049667909898795,1.2241027942665843,-0.03445050042721409,1.3939440964327172,-0.764878029332932,0.1489699669961677,1.5969691903110381,-0.3744036853313446,0.32265037298202515,-0.6293352246284485,-0.43020519614219666,-0.16825513541698456,-0.16419939696788788,-0.2588154673576355,-0.19150614738464355,-1.4112333059310913,-1.215586543083191,-0.02104080654680729,-0.1024937629699707,-0.037888624,-2.148728,1.6295742,-1.5866191,-1.5201838,-0.007419215,-0.037888624,-2.148728,1.6295742,-1.5866191,-1.5201838,-0.007419215,-0.023076805974348247,0.030865331689351905,0.01772313913236445,0.008161922494405616,-0.013182576502664745,-0.0024893705164927837,-0.014811817556619644,-2.179593324661255,1.6118510961532593,-1.5947810411453247,-1.507001280784607,-0.004929844755679369,0.0,0.0,0.0,0.0,,,False,0,4.819800005861907e-05,3.682099986690446e-05,0.00015116800022951793,0.0001222149999193789,5.291900015436113e-05,2.8465000013966346e-05,0.0005328370002644078,0.019405023999752302,0.01993786100001671,50.15583166113767,0
7,0.16009717999986606,-0.01811105409731084,-2.175467630425924,1.614404026662008,-1.5936790905394496,-1.5087669531451624,-0.005421463643209279,0.0,0.24548362523769013,0.14127828003049864,0.31477134578334476,0.31924292228363593,-0.015558469549575255,0.11432071607609831,0.9996597536357443,-0.003585804391028875,0.003788356488804455,0.02555707702602993,0.212,0.212,0.165,0.2566170129295451,-0.5788125,0.7763556,0.43063414,0.1904401,-0.3386498,-0.061871517,-0.4505791,-8.19388401494347,-3.3495431243080582,5.687232653846427,-0.4459574372330303,1.226392697358905,-0.034977884736410475,1.6363643344756902,0.22423873740912148,0.803509867744137,1.8367360599882352,-0.34509289264678955,0.33508843183517456,-0.668548583984375,-0.39436373114585876,-0.14851032197475433,-0.182083398103714,-0.26639771461486816,-0.17002977430820465,-1.4063001871109009,-1.2073177099227905,-0.023336641490459442,-0.1043398305773735,-0.04126355,-2.1444135,1.6316295,-1.5860615,-1.522313,-0.007896325,-0.04126355,-2.1444135,1.6316295,-1.5860615,-1.522313,-0.007896325,-0.023152496422632396,0.031054159204000342,0.01722544034848994,0.0076176128783167485,-0.013546045626505077,-0.002474860976441562,-0.018111053854227066,-2.1754677295684814,1.6144040822982788,-1.5936790704727173,-1.508767008781433,-0.005421463865786791,0.0,0.0,0.0,0.0,,,False,0,4.946199987898581e-05,3.0184000024746638e-05,0.00013118200013195747,0.0001437039995835221,4.7542000174871646e-05,2.6060999971377896e-05,0.0005137789999025699,0.019477543999983027,0.019991322999885597,50.02170191566224,0
8,0.1801006249997954,-0.021462742482320607,-2.1708556614317835,1.617237393056051,-1.5922781429686488,-1.510629955922262,-0.005852524434224904,0.0,0.2463816135248938,0.14000447389398482,0.3122658335063513,0.31928906739986934,-0.015576429879176425,0.11429392520736374,0.9996523094906091,-0.003254417214101978,0.003939682542155595,0.025868905101268252,0.212,0.212,0.165,0.2566575179175903,-0.5794388,0.77683544,0.4173764,0.18286262,-0.35284197,-0.05633393,-0.45643225,-9.279115600396409,-3.109649890951057,3.8872242046400185,-0.4656413266183491,1.2119325548847513,-0.0584288764986122,0.5511327490227504,0.46413197076612267,-0.9964985814622711,1.2297053371393236,-0.23607993125915527,0.045547619462013245,-0.7878713607788086,-0.4692361056804657,-0.11836156249046326,-0.18446537852287292,-0.2618660032749176,-0.1882970631122589,-1.4085830450057983,-1.1912859678268433,-0.02912362478673458,-0.10398884117603302,-0.044640295,-2.1397824,1.6339325,-1.5849636,-1.5247437,-0.0081058815,-0.044640295,-2.1397824,1.6339325,-1.5849636,-1.5247437,-0.0081058815,-0.02317755272517985,0.031073232690328467,0.016695078219278514,0.0073145828642786626,-0.014113720263345897,-0.0022533570779401657,-0.02146274223923683,-2.170855760574341,1.6172374486923218,-1.5922781229019165,-1.5106300115585327,-0.005852524656802416,0.0,0.0,0.0,0.0,,,False,0,3.8021999898774084e-05,2.5019000077008968e-05,0.00012271700006749597,0.0001358630001959682,5.4926999837334733e-05,2.2058000013203127e-05,0.0004681709997385042,0.019492027000069356,0.01996019799980786,50.09970342025796,0
9,0.20009742299998834,-0.02478057542909795,-2.166257997552389,1.6198671499835413,-1.5910879574217738,-1.5124042669879358,-0.006220642720357716,0.0,0.24728459993413462,0.13875518253543245,0.30988614011639326,0.31923773200977396,-0.015564404412845026,0.11428204798402587,0.9996580838989562,-0.002951013871966177,0.003631458177999803,0.025725834720645456,0.212,0.212,0.165,0.2566277460480119,-0.5791746,0.77833176,0.41026375,0.18491426,-0.36963874,-0.050455485,-0.461923,-10.603799617777234,-3.781237189917142,4.045471179349772,-0.4692904604028588,1.2247512486664494,-0.03391333752201908,-0.7735512683580748,-0.20745532819996226,-0.8382516067525172,1.1593468135981213,-0.21456290781497955,-0.07784844934940338,-0.8415146470069885,-0.4731943607330322,-0.14477388560771942,-0.16650237143039703,-0.26538407802581787,-0.1985996812582016,-1.4127670526504517,-1.1883928775787354,-0.03305977210402489,-0.10505543649196625,-0.047947556,-2.135125,1.6362778,-1.5836914,-1.5271899,-0.008238862,-0.047947556,-2.135125,1.6362778,-1.5836914,-1.5271899,-0.008238862,-0.023166980351312816,0.03113307575368296,0.01641064485441035,0.0073965988554896,-0.0147855838192541,-0.0020182195482689735,-0.024780575186014175,-2.1662580966949463,1.619867205619812,-1.5910879373550415,-1.5124043226242065,-0.006220642942935228,0.0,0.0,0.0,0.0,,,False,0,3.481700014162925e-05,2.3803000203770353e-05,0.0001222689998030546,0.00010419999989608186,4.21069998992607e-05,2.6493999939702917e-05,0.0004214619998492708,0.019532983000317472,0.019954445000166743,50.11414749904815,0
