step,t_rel,q0,q1,q2,q3,q4,q5,finger,tcp_x,tcp_y,tcp_z,box_x,box_y,box_z,box_qw,box_qx,box_qy,box_qz,target_x,target_y,target_z,box_to_target_dist,action0,action1,action2,action3,action4,action5,action6,tcp_force0,tcp_force1,tcp_force2,tcp_force3,tcp_force4,tcp_force5,force_ext_x,force_ext_y,force_ext_z,force_ext_mag,current0,current1,current2,current3,current4,current5,ctrl_output0,ctrl_output1,ctrl_output2,ctrl_output3,ctrl_output4,ctrl_output5,ctrl_pre_alpha0,ctrl_pre_alpha1,ctrl_pre_alpha2,ctrl_pre_alpha3,ctrl_pre_alpha4,ctrl_pre_alpha5,ctrl0,ctrl1,ctrl2,ctrl3,ctrl4,ctrl5,arm_lead0,arm_lead1,arm_lead2,arm_lead3,arm_lead4,arm_lead5,obs_q0,obs_q1,obs_q2,obs_q3,obs_q4,obs_q5,gripper_norm,gripper_ctrl,finger_pos_est,gripper_obs,gripper_fb_pos,gripper_fb_pct,grasped,obj_flag,recv_time_s,mocap_time_s,obs_time_s,policy_time_s,ctrl_time_s,send_time_s,compute_time_s,sleep_time_s,loop_dt_true_s,loop_hz_true,overrun_count
0,0.02006552999955602,-9.361897603810121e-06,-2.200048109094137,1.59999925294985,-1.6000062427916468,-1.4999807516681116,1.8929007410406484e-06,0.010508945385615032,0.2400011360424475,0.14777763381997103,0.327628343811473,0.37603604088878423,-0.03853933983736055,0.11233980995853327,0.9999030947781864,0.0024303768140439635,0.012447109570430605,-0.005739882886061023,0.212,0.212,0.165,0.30405736200467365,-0.6069467,0.81261194,0.24586822,0.17194277,-0.5216332,-0.14657214,-0.5973164,-8.305879525226592,5.30598933942524,3.3516636617997078,0.16645223018820915,1.0416926094874732,-0.806797353657302,0.0840211296939053,0.03175980197934081,-0.013724651447243996,0.09086584239501294,0.104972243309021,-0.22158372402191162,-1.121833324432373,-0.815018892288208,-0.03129848837852478,-0.04021206870675087,-2.6757681468257192e-17,-0.3833131790161133,-1.6533823013305664,-1.3548108339309692,0.14149285852909088,0.05086098983883858,-0.02428723,-2.1675436,1.6098341,-1.5931286,-1.5208461,-0.0058609927,-0.02428723,-2.1675436,1.6098341,-1.5931286,-1.5208461,-0.0058609927,-0.024277867506249606,0.03250445942067515,0.009834822024210155,0.006877680818075049,-0.020865376795633495,-0.005862885608053148,-9.361897355120163e-06,-2.2000482082366943,1.5999993085861206,-1.6000062227249146,-1.4999808073043823,1.8929007410406484e-06,0.42035781542460127,0.0005536723136901865,0.010508945385615032,0.02500000037252903,,,False,0,8.189499931177124e-05,3.2560000363446306e-05,0.0001626760004000971,0.00016186300035769818,6.431299971154658e-05,3.705099970829906e-05,0.0006671239998468081,0.019398164999984147,0.020065288999830955,49.8373085983673,0
1,0.04006801800005633,-0.00047952333559209137,-2.1993023357787074,1.6000993887530726,-1.6000610790648402,-1.5004618803607386,-7.707277406865387e-05,0.008757454488012528,0.24021173270831536,0.14755089488614068,0.3274157867898129,0.37603244257109997,-0.038513853853048445,0.11232179165231738,0.9998856573393634,0.002884246461385186,0.013696139037635717,-0.00572877589687103,0.212,0.212,0.165,0.30403754222241347,-0.60973996,0.78991646,0.21245413,0.03173032,-0.44389284,0.058045756,-0.57333,-6.4362829699493025,1.9170025188966178,7.4216404185128075,0.0277035259842508,1.098946472488578,-0.7193071061739501,1.9536176849711948,-3.3572270185492816,4.056252105265855,5.616117560609214,-0.5630192756652832,0.680548369884491,-0.3547104001045227,-0.33649206161499023,-0.3904362916946411,-0.19984105229377747,-0.7815871834754944,0.7288539409637451,-0.9171396493911743,-0.9579674601554871,-0.33817341923713684,-0.09466399252414703,-0.024869122,-2.1677058,1.6085976,-1.5987918,-1.5182177,0.0022447575,-0.024869122,-2.1677058,1.6085976,-1.5987918,-1.5182177,0.0022447575,-0.024389598275526225,0.0315965614714564,0.008498247469766795,0.0012692413725794438,-0.017755802477701366,0.0023218302624385956,-0.0004795233253389597,-2.1993024349212646,1.6000994443893433,-1.600061058998108,-1.5004619359970093,-7.707277109147981e-05,0.3502981795205011,0.0,0.008757454488012528,0.025098050013184547,0.012549025,50.1961,False,3,6.96400002198061e-05,3.4873000004154164e-05,0.00014134200046100887,0.00017429099989385577,4.933200034429319e-05,2.990100074384827e-05,0.0007167220001065289,0.019163427999956184,0.019880150000062713,50.301431327069736,0
2,0.06006053700002667,-0.0024212042437952164,-2.196679254571432,1.6014321486102503,-1.5991560421385707,-1.50273305574526,-0.0006044546710413101,0.00729787874001044,0.24081778762009262,0.1465461060314013,0.3260563652671872,0.37605702847670297,-0.038542049444088296,0.11230435332699588,0.9999008642466225,0.0026766439859912724,0.012584468152238366,-0.005718964041519685,0.212,0.212,0.165,0.3040770602471069,-0.5936039,0.79792225,0.19540586,0.0014945335,-0.42572993,0.12725854,-0.58459526,-5.201968355408346,6.561190590107893,1.1844070524042498,0.20386056911429262,0.9388937712243859,-0.8402554452616251,3.187932299512151,1.2869610526619937,-2.180981260842702,4.071346258608904,-0.687362015247345,0.7072917819023132,-0.6745415329933167,-0.5397967100143433,-0.13714325428009033,-0.18276265263557434,-0.6232531666755676,0.4132463037967682,-1.0720434188842773,-1.0401722192764282,-0.24076321721076965,-0.09905209392309189,-0.02616536,-2.1647625,1.6092484,-1.5990963,-1.5197623,0.0044858865,-0.02616536,-2.1647625,1.6092484,-1.5990963,-1.5197623,0.0044858865,-0.023744156341059863,0.031916757623189795,0.007816251124246776,5.974392079721724e-05,-0.017029221857889354,0.005090341215030492,-0.0024212042335420847,-2.1966793537139893,1.601432204246521,-1.5991560220718384,-1.5027331113815308,-0.0006044546607881784,0.2919151496004176,0.0,0.00729787874001044,0.025098050013184547,0.012549025,50.1961,False,3,5.633999990095617e-05,3.940299939131364e-05,0.00017294099961873144,0.0001636849992792122,4.594799975166097e-05,3.236299926356878e-05,0.0006195480000315001,0.019304952999846137,0.019924500999877637,50.1894627125739,0
3,0.08006136199946923,-0.005400005971090138,-2.192782541314596,1.602103058491842,-1.5987121067442835,-1.5046904722796839,-0.0012548605548303726,0.006081565616675367,0.24186455190999173,0.14536164354581266,0.324743859443474,0.37610739387707026,-0.03858784034859376,0.1123661651492065,0.9999048090566258,0.002104607884109725,0.012583980625990794,-0.005251785758205327,0.212,0.212,0.165,0.3041312599585844,-0.5742113,0.78576237,0.18671378,-0.0068928986,-0.43023536,0.14560635,-0.5887464,-7.390691656743263,3.894368392336706,4.344373423123488,0.110504645150036,1.0272004754769297,-0.7669623731662443,0.9992089981772345,-1.3798611451091936,0.9789851098765365,1.96490387733863,-0.42159903049468994,0.368178129196167,-0.613567590713501,-0.4721958637237549,-0.3079099655151367,-0.12032036483287811,-0.3901835083961487,0.031996458768844604,-1.332221508026123,-1.220776081085205,-0.08007334172725677,-0.06644787639379501,-0.028368456,-2.1613522,1.6095717,-1.5989878,-1.5218999,0.0045693936,-0.028368456,-2.1613522,1.6095717,-1.5989878,-1.5218999,0.0045693936,-0.022968450318082034,0.03143038372182261,0.007468636835916698,-0.0002757110199986812,-0.017209466303690135,0.005824254137472451,-0.00540000619366765,-2.1927826404571533,1.6021031141281128,-1.5987120866775513,-1.5046905279159546,-0.001254860544577241,0.24326262466701465,0.0,0.006081565616675367,0.025098050013184547,0.012549025,50.1961,False,3,3.7395999243017286e-05,2.5196000024152454e-05,0.00012286800028959988,0.00013019400012126425,3.970299985667225e-05,2.2397999600798357e-05,0.0004523509996943176,0.01949977399999625,0.019952124999690568,50.11997469019008,0
4,0.10006807199988543,-0.009039227162496388,-2.1880628071227015,1.6032207647906702,-1.5986572704710902,-1.507402245198385,-0.0012729803668420914,0.005067971347229473,0.24318390112849342,0.1438315501768462,0.323130610714194,0.37610338373238755,-0.0385730706626907,0.11236861625019667,0.9999032959507373,0.001991096013446598,0.0126910534536016,-0.005324932065577752,0.212,0.212,0.165,0.30411650252228845,-0.57203776,0.7909734,0.16025284,-0.030922903,-0.43224284,0.15701887,-0.5970777,-10.73741449712826,6.230090803665807,4.766563110603934,0.20770568310594917,1.1311819955183293,-0.8163004133848684,-2.3475138422077624,0.955861266219908,1.401174797356982,2.8961669172140194,-0.1301179826259613,-0.002918839454650879,-0.7056113481521606,-0.38975414633750916,-0.11986161768436432,0.07998134195804596,-0.278414249420166,-0.13183793425559998,-1.4151545763015747,-1.2510581016540527,-0.024672044441103935,0.2088901251554489,-0.03192074,-2.156424,1.609631,-1.5998942,-1.524692,0.0050077746,-0.03192074,-2.156424,1.609631,-1.5998942,-1.524692,0.0050077746,-0.02288151135574168,0.031638761559957373,0.006410177553995311,-0.0012368955216466304,-0.017289813364847362,0.006280754935936272,-0.009039226919412613,-2.188062906265259,1.603220820426941,-1.598657250404358,-1.5074023008346558,-0.0012729803565889597,0.2027188538891789,0.0,0.005067971347229473,0.025098050013184547,0.012549025,50.1961,False,3,4.590700063999975e-05,2.2281999918050133e-05,0.00011719999929482583,9.713600047689397e-05,3.797800036409171e-05,2.08589999601827e-05,0.00040520199945603963,0.01955498900042585,0.01996019099988189,50.099720989940295,0
5,0.12006068699975003,-0.012351338063375294,-2.183410783807272,1.604731861745016,-1.5980121097960414,-1.5099785963641565,-0.0008729139911096695,0.004223309456024561,0.2443270070324175,0.14240720880640412,0.32126165398407874,0.3760320780715152,-0.03858501593784206,0.11232322207313211,0.9999004344417326,0.0024094545854641096,0.012701071298036767,-0.005659445331953555,0.212,0.212,0.165,0.30409573499012477,-0.56878924,0.7941518,0.1441478,-0.04950734,-0.4359549,0.15672404,-0.60849655,-7.847537445320037,5.910338129216488,0.5411730509626795,0.2730193657292249,0.9444014531280149,-0.741909863280013,0.5423632096004605,0.6361085917705882,-2.824215262284272,2.94533255157578,-0.27559104561805725,0.02278202213346958,-0.8987025022506714,-0.6705849766731262,-0.15278053283691406,0.12186412513256073,-0.23823615908622742,-0.19549155235290527,-1.4397414922714233,-1.332945704460144,-0.012513856403529644,0.2184695452451706,-0.035102908,-2.1516447,1.6104978,-1.5999924,-1.5274168,0.0053960476,-0.035102908,-2.1516447,1.6104978,-1.5999924,-1.5274168,0.0053960476,-0.02275156950484103,0.03176607708119761,0.005765970553262889,-0.0019802846512853023,-0.017438228930338084,0.006268961598173917,-0.01235133782029152,-2.183410882949829,1.6047319173812866,-1.598012089729309,-1.5099786520004272,-0.0008729139808565378,0.16893237824098242,0.0,0.004223309456024561,0.025098050013184547,0.012549025,50.1961,False,3,4.2564000068523455e-05,2.2530000023834873e-05,0.00011632899986580014,9.999800022342242e-05,3.850700068142032e-05,3.2359000215365086e-05,0.00041641299958428135,0.019531167999957688,0.01994758099954197,50.13139187267678,0
6,0.14006224500008102,-0.0156176725970667,-2.1792174778380335,1.6054814497577112,-1.5981866321959437,-1.5124157110797327,-0.000123325978414357,0.003519424546687134,0.24551046483458172,0.14102015142799915,0.31996341610901763,0.37604825823987215,-0.03854939845381135,0.11231418274645356,0.9998934206454736,0.002752257107155184,0.013165033940231854,-0.0056820916039022435,0.212,0.212,0.165,0.3040766806161792,-0.56365985,0.7928658,0.14238113,-0.053618774,-0.44137612,0.15382372,-0.6139089,-7.294985850761784,4.767314956959225,3.5693620694402455,0.24892755885622292,1.0173350644678165,-0.7048976595533611,1.0949148041587131,-0.5069145804866748,0.20397375619329372,1.2236854634633427,-0.32996463775634766,0.27047091722488403,-0.6600642800331116,-0.6565700173377991,-0.19285564124584198,0.1697908192873001,-0.2495441734790802,-0.19112084805965424,-1.4450150728225708,-1.4514938592910767,-0.022836055606603622,0.21165627241134644,-0.038164064,-2.147503,1.6111767,-1.6003313,-1.5300708,0.0060296226,-0.038164064,-2.147503,1.6111767,-1.6003313,-1.5300708,0.0060296226,-0.022546391691072643,0.03171457866811167,0.005695279444559276,-0.0021446742615758296,-0.017655070628030956,0.006152948607699216,-0.015617672353982925,-2.179217576980591,1.605481505393982,-1.5981866121292114,-1.5124157667160034,-0.00012332598271314055,0.14077698186748536,0.0,0.003519424546687134,0.025098050013184547,0.012549025,50.1961,False,3,3.080099941143999e-05,2.185399989684811e-05,0.00011829200047941413,9.515900001133559e-05,3.80689998564776e-05,1.991299996007001e-05,0.0003874000003634137,0.019565304000025208,0.01995270400038862,50.118520275774294,0
7,0.1600602489997982,-0.01894075075258428,-2.1747266254820765,1.6063945929156702,-1.5983177624144496,-1.5149439016925257,0.0007353078690357506,0.0029328537889059454,0.2467255700921459,0.1395906675514755,0.31851817005942357,0.37603596939632494,-0.03856188559026415,0.11233783381968938,0.9998912638945847,0.0030130698395252047,0.013281065868061296,-0.005660353120142552,0.212,0.212,0.165,0.30407624335104905,-0.5619884,0.7947509,0.13254394,-0.06264652,-0.44301578,0.1571424,-0.6178679,-7.189854301778877,6.001630922887437,3.2442630149999028,0.33110736756493087,0.986233143276621,-0.7050096598531226,1.2000463531416203,0.7274013854415378,-0.12112529824704898,1.4085082048416357,-0.3439934253692627,0.22434595227241516,-0.6586261987686157,-0.7260383367538452,-0.1762387901544571,0.14635390043258667,-0.2580190896987915,-0.18021376430988312,-1.430762529373169,-1.5012316703796387,-0.03219321370124817,0.20648765563964844,-0.04142029,-2.1429367,1.6116964,-1.6008236,-1.5326645,0.007021004,-0.04142029,-2.1429367,1.6116964,-1.6008236,-1.5326645,0.007021004,-0.022479537631376445,0.031789918939107764,0.005301769579752147,-0.002505878408914697,-0.017720635737283885,0.006285695999395102,-0.018940750509500504,-2.174726724624634,1.606394648551941,-1.5983177423477173,-1.5149439573287964,0.0007353078690357506,0.11731415155623781,0.0,0.0029328537889059454,0.025098050013184547,0.012549025,50.1961,False,3,3.45050002579228e-05,2.143600067938678e-05,0.00011419900056353072,9.893500009638956e-05,3.790600021602586e-05,1.9939000594604295e-05,0.0003895459994964767,0.019563169000321068,0.019952714999817545,50.11849264669717,0
8,0.18006045499987522,-0.022253338490621388,-2.169955392877096,1.6074813047992151,-1.598405500451559,-1.5174573103534144,0.0016460813349112868,0.002444044824088288,0.24795660590763058,0.13816015152740682,0.3169270767914931,0.37606691400751324,-0.038604559589407825,0.11229196872344062,0.9999015091234933,0.0027564861339304646,0.012555632248335152,-0.005631720002671128,0.212,0.212,0.165,0.30413604583785586,-0.55980235,0.79508436,0.12167187,-0.07264006,-0.44629094,0.15711382,-0.624036,-8.260348344461768,5.898527833674671,2.369727354270423,0.2999561424373839,0.9995223955249314,-0.7354129927238064,0.12955231045872928,0.6242982962287718,-0.9956609589765288,1.1823167549558804,-0.2532362937927246,0.00451640784740448,-0.7933205366134644,-0.7922258973121643,-0.14471901953220367,0.15271033346652985,-0.2577461898326874,-0.19233042001724243,-1.4279890060424805,-1.4914461374282837,-0.03647112473845482,0.20370745658874512,-0.044645432,-2.1381521,1.6123482,-1.6013111,-1.535309,0.007930634,-0.044645432,-2.1381521,1.6123482,-1.6013111,-1.535309,0.007930634,-0.02239209389220065,0.03180327037953745,0.004866894091470897,-0.0029055871567784664,-0.017851646746500194,0.0062845522770658135,-0.022253338247537613,-2.1699554920196533,1.6074813604354858,-1.5984054803848267,-1.517457365989685,0.0016460813349112868,0.0977617929635315,0.0,0.002444044824088288,0.025098050013184547,0.012549025,50.1961,False,3,3.056399964407319e-05,2.2418999833462294e-05,0.00011535500016179867,9.314900034951279e-05,3.8174000110302586e-05,2.014900019275956e-05,0.00038125800074340077,0.01957659799973044,0.01995785600047384,50.10558248221943,0
9,0.20006166699931782,-0.025559250508443654,-2.165255685845846,1.6083739439593714,-1.5985685787596644,-1.5199139753924769,0.002532506827265024,0.0020367040200735733,0.24917617873749365,0.13673814190152322,0.31544104458323197,0.3760571926311012,-0.03857551440185895,0.11231443537067008,0.9998862604301757,0.003078648890394201,0.013501045335506874,-0.00597974881189722,0.212,0.212,0.165,0.3041029757331449,-0.55614316,0.79663384,0.11467007,-0.07714816,-0.44898054,0.15797578,-0.6276376,-8.960888555295949,5.571867570870414,2.2386303382267285,0.30237212548694825,1.002376679192984,-0.7024511515787564,-0.5709879003754512,0.2976380334245148,-1.1267579750202232,1.2977669727603847,-0.17880874872207642,-0.06568808853626251,-0.8530535101890564,-0.8144405484199524,-0.1689653843641281,0.1614598035812378,-0.26149970293045044,-0.19673815369606018,-1.4278966188430786,-1.4868098497390747,-0.04032519832253456,0.20393536984920502,-0.047804974,-2.1333904,1.6129608,-1.6016545,-1.5378733,0.0088515375,-0.047804974,-2.1333904,1.6129608,-1.6016545,-1.5378733,0.0088515375,-0.02224572351108378,0.03186525921010386,0.004586871470316112,-0.0030859508118687984,-0.01795929273496455,0.006319030653685331,-0.02555925026535988,-2.1652557849884033,1.608373999595642,-1.5985685586929321,-1.5199140310287476,0.002532506827265024,0.08146816080294293,0.0,0.0020367040200735733,0.025098050013184547,0.012549025,50.1961,False,3,3.036399994016392e-05,2.1643000764015596e-05,0.00012231999971845653,9.574500018061372e-05,3.836999985651346e-05,1.9998999960080255e-05,0.00039027399998303736,0.01956742399943323,0.01995769799941627,50.10597915797946,0
