action_rate,approach_open,box_target,grasp,gripper_align,gripper_box,hold_target,lift,no_floor_collision,robot_target_qpos,success_bonus,step,reward_total,box_target_dist,success,out_of_bounds
-0.18976980447769165,0.19299331307411194,0.0,0.0,2.114959955215454,0.5537421703338623,0.0,0.0,0.25,0.02835806608200073,0.0,0,2.9502835273742676,0.10806078463792801,0.0,0.0
-0.38977804183959963,0.2225925326347351,0.0,0.0,2.093028575181961,0.5550136566162109,0.0,0.0,0.25,0.028577524423599242,0.0,1,2.759434223175049,0.10747097432613373,0.0,0.0
-0.006355731189250946,0.27521413564682007,0.0,0.0,2.099159210920334,0.5587801933288574,0.0,0.0,0.25,0.02891557216644287,0.0,2,3.2057135105133057,0.10728386044502258,0.0,0.0
-0.00022130056750029327,0.343607097864151,0.0,0.0,2.1221287548542023,0.5654400587081909,0.0,0.0,0.25,0.02936344742774963,0.0,3,3.3103179931640625,0.10722086578607559,0.0,0.0
-0.0005564229562878608,0.4193131923675537,0.0,0.0,2.152331620454788,0.5750037431716919,0.0,0.0,0.25,0.029904985427856443,0.0,4,3.425997018814087,0.10719934850931168,0.0,0.0
-0.0010017943568527699,0.49522119760513306,0.0,0.0,2.187873125076294,0.587439775466919,0.0,0.0,0.25,0.03052178621292114,0.0,5,3.5500540733337402,0.10719197988510132,0.0,0.0
-0.0014118081890046597,0.5663881897926331,0.0,0.0,2.228669226169586,0.6027307510375977,0.0,0.0,0.25,0.031194913387298583,0.0,6,3.6775710582733154,0.10718944668769836,0.0,0.0
-0.001661408692598343,0.6224275827407837,0.0,0.0,2.2747163474559784,0.620894193649292,0.0,0.0,0.25,0.031906163692474364,0.0,7,3.798283100128174,0.10718858987092972,0.0,0.0
-0.0024759050458669665,0.6616100668907166,0.0,0.0,2.3250529170036316,0.6421393156051636,0.0,0.0,0.25,0.032629913091659545,0.0,8,3.908956289291382,0.10718829184770584,0.0,0.0
-0.001522749662399292,0.6889849901199341,0.0,0.0,2.3819488286972046,0.6667767763137817,0.0,0.0,0.25,0.03334391713142395,0.0,9,4.019532203674316,0.10718818753957748,0.0,0.0
-0.0009439171291887761,0.7084069848060608,0.0,0.0,2.4468235671520233,0.6950535774230957,0.0,0.0,0.25,0.03403049111366272,0.0,10,4.133370399475098,0.1071881502866745,0.0,0.0
-0.0006407693028450013,0.7223741412162781,0.0,0.0,2.5193947553634644,0.727155327796936,0.0,0.0,0.25,0.034675312042236325,0.0,11,4.25295877456665,0.1071881502866745,0.0,0.0
-0.0004755886271595955,0.7325278520584106,0.0,0.0,2.5988125801086426,0.7632255554199219,0.0,0.0,0.25,0.03526629209518432,0.0,12,4.379356861114502,0.1071881428360939,0.0,0.0
-0.00038230165373533966,0.7399722337722778,0.0,0.0,2.684287428855896,0.8033883571624756,0.0,0.0,0.25,0.03579348921775818,0.0,13,4.513059139251709,0.1071881428360939,0.0,0.0
-0.0003291920991614461,0.7454661130905151,0.0,0.0,2.775181829929352,0.847762942314148,0.0,0.0,0.25,0.03624867796897888,0.0,14,4.654330730438232,0.1071881428360939,0.0,0.0
-0.0003010242246091366,0.7495405077934265,0.0,0.0,2.870943248271942,0.8964805603027344,0.0,0.0,0.25,0.03662559986114502,0.0,15,4.80328893661499,0.1071881428360939,0.0,0.0
-0.0002900039311498404,0.7525736689567566,0.0,0.0,2.971067726612091,0.9497230052947998,0.0,0.0,0.25,0.03691990971565246,0.0,16,4.959994792938232,0.1071881428360939,0.0,0.0
-0.00029228138737380505,0.7548378109931946,0.0,0.0,3.0750438570976257,1.0077617168426514,0.0,0.0,0.25,0.037129265069961545,0.0,17,5.124480724334717,0.1071881428360939,0.0,0.0
-0.0003047387581318617,0.7565313577651978,0.0,0.0,3.182325065135956,1.0710302591323853,0.0,0.0,0.25,0.03725329041481018,0.0,18,5.296835422515869,0.1071881428360939,0.0,0.0
-0.00032663145102560523,0.7577996850013733,0.0,0.0,3.292316496372223,1.1402287483215332,0.0,0.0,0.25,0.03729384541511536,0.0,19,5.477312088012695,0.1071881428360939,0.0,0.0
-0.0003683773335069418,0.7587499022483826,0.0,0.0,3.4042564034461975,1.2164766788482666,0.0,0.0,0.25,0.037255328893661496,0.0,20,5.666369915008545,0.1071881428360939,0.0,0.0
-0.00046155569143593313,0.7594617009162903,0.0,0.0,3.5171490907669067,1.3015679121017456,0.0,0.0,0.25,0.03714476823806762,0.0,21,5.864861488342285,0.1071881428360939,0.0,0.0
-0.0006446410901844502,0.759994387626648,0.0,0.0,3.6297038197517395,1.3982961177825928,0.0,0.0,0.25,0.036971426010131835,0.0,22,6.074321269989014,0.1071881428360939,0.0,0.0
-0.0009150511585175992,0.7603923678398132,0.0,0.0,3.7403568625450134,1.5108399391174316,0.0,0.0,0.25,0.03674612045288086,0.0,23,6.297420024871826,0.1071881428360939,0.0,0.0
-0.001209254562854767,0.760689377784729,0.0,0.0,3.847539722919464,1.644964575767517,0.0,0.0,0.25,0.03647990226745605,0.0,24,6.538464546203613,0.1071881428360939,0.0,0.0
-0.0014553903602063656,0.7609102725982666,0.0,0.0,3.9500224590301514,1.807625651359558,0.0,0.0,0.25,0.036183196306228634,0.0,25,6.803286552429199,0.1071881428360939,0.0,0.0
-0.0016329223290085793,0.7610753178596497,0.0,0.0,4.047151803970337,2.0054616928100586,0.0,0.0,0.25,0.03586540818214416,0.0,26,7.097920894622803,0.1071881428360939,0.0,0.0
-0.0017959086224436762,0.7615610361099243,0.0,0.0,4.147820174694061,2.2418432235717773,0.0,0.0,0.25,0.0355356752872467,0.0,27,7.434964179992676,0.1071806326508522,0.0,0.0
-0.0014432327821850778,0.7624072432518005,0.0,0.0,4.267534911632538,2.5004141330718994,0.0,0.0,0.25,0.035203653573989864,0.0,28,7.814116477966309,0.10730762779712677,0.0,0.0
-0.0033329579979181293,0.7629689574241638,0.0,0.0,4.3854522705078125,2.924837589263916,0.0,0.0,0.25,0.03487329483032226,0.0,29,8.354799270629883,0.10581771284341812,0.0,0.0
