step,t_rel,q0,q1,q2,q3,q4,q5,finger,tcp_x,tcp_y,tcp_z,box_x,box_y,box_z,box_qw,box_qx,box_qy,box_qz,target_x,target_y,target_z,box_to_target_dist,action0,action1,action2,action3,action4,action5,action6,tcp_force0,tcp_force1,tcp_force2,tcp_force3,tcp_force4,tcp_force5,force_ext_x,force_ext_y,force_ext_z,force_ext_mag,current0,current1,current2,current3,current4,current5,ctrl_output0,ctrl_output1,ctrl_output2,ctrl_output3,ctrl_output4,ctrl_output5,ctrl_pre_alpha0,ctrl_pre_alpha1,ctrl_pre_alpha2,ctrl_pre_alpha3,ctrl_pre_alpha4,ctrl_pre_alpha5,ctrl0,ctrl1,ctrl2,ctrl3,ctrl4,ctrl5,arm_lead0,arm_lead1,arm_lead2,arm_lead3,arm_lead4,arm_lead5,obs_q0,obs_q1,obs_q2,obs_q3,obs_q4,obs_q5,gripper_norm,gripper_ctrl,finger_pos_est,gripper_obs,gripper_fb_pos,gripper_fb_pct,grasped,obj_flag,recv_time_s,mocap_time_s,obs_time_s,policy_time_s,ctrl_time_s,send_time_s,compute_time_s,sleep_time_s,loop_dt_true_s,loop_hz_true,overrun_count
0,0.02007131800019124,-6.024037496388246e-06,-2.2000166378416957,1.59999925294985,-1.6000133953490199,-1.5000088850604456,-1.3176594869435121e-05,8.323424806197485e-05,0.24000745776619953,0.147771779749799,0.3276218963426485,0.5135100115656315,0.18974414922632232,0.11368333774308582,0.9996665598759508,0.0043987881572718395,0.016360403614431186,0.01948727916833891,0.24394278,-0.08132813,0.14128846,0.3832867269899511,0.3352393,0.7636308,-0.23560509,-0.21117859,0.3762833,0.09823234,0.04994055,-6.0756192259232815,-0.18057844593489944,1.2151182977629804,-0.09055110239730771,0.5819283606471305,-0.08741162811114059,-0.07090949920841538,0.04967578146523266,0.17379344644819317,0.19416488449385177,0.11836430430412292,-0.19126805663108826,-0.9717055559158325,-0.7506155967712402,0.102486252784729,0.010785514488816261,-1.737249089997503e-16,-0.3833044171333313,-1.6533660888671875,-1.3548258543014526,0.14147993922233582,0.050862107425928116,0.013403548,-2.1694715,1.5905751,-1.6084605,-1.4849576,0.0039161164,0.013403548,-2.1694715,1.5905751,-1.6084605,-1.4849576,0.0039161164,0.013409571965233624,0.030545135537618506,-0.009424153958455861,-0.008447150190836084,0.015051309262410939,0.0039292930262249115,-6.024037702445639e-06,-2.200016736984253,1.5999993085861206,-1.6000133752822876,-1.5000089406967163,-1.3176594620745163e-05,0.003329369922478994,0.0004994054883718491,8.323424806197485e-05,0.0,,,False,0,0.00014635899970016908,9.96429989754688e-05,0.0005114989999128738,0.00023469499865313992,0.00015281600099115167,9.870000030787196e-05,0.0015115810001589125,0.01855892200001108,0.020070503000169992,49.82436165110213,0
1,0.040069393000521814,0.00010836124420166016,-2.1997276745238246,1.5999048391925257,-1.6001039944090785,-1.4998624960528772,3.260864468757063e-05,0.00029728886774844595,0.24005469186582812,0.14783386808471075,0.32760957754291153,0.5134876435451728,0.18976200205562324,0.11367187600247447,0.9996840719337087,0.003973181251935268,0.015854920929421496,0.019093641979662318,0.24394278,-0.08132813,0.14128846,0.3832844482708404,0.27444988,0.66491544,-0.15331408,-0.09769677,0.3129933,0.04434121,0.08681565,-4.649436913710398,1.621041510071996,1.1823513141072786,-0.03374419371011349,0.5526342716425141,-0.12708231361795636,1.3552728130044684,1.851295737472128,0.14102646279249131,2.298684138471242,0.34143221378326416,0.4455535411834717,-1.2281858921051025,-0.9028543829917908,0.317423015832901,0.1293725073337555,0.3158544898033142,0.3139015734195709,-1.8390328884124756,-1.5181536674499512,0.4271845817565918,0.13288745284080505,0.011086357,-2.1731312,1.5937723,-1.6040119,-1.4873428,0.001806257,0.011086357,-2.1731312,1.5937723,-1.6040119,-1.4873428,0.001806257,0.010977995581924915,0.026596447030538428,-0.006132547055379689,-0.003907898863321435,0.012519661580220998,0.0017736482986947522,0.00010836124420166016,-2.199727773666382,1.5999048948287964,-1.6001039743423462,-1.499862551689148,3.260864468757063e-05,0.011891554709937838,0.0013675619661808014,0.00029728886774844595,0.00016646849690005183,,,False,0,0.00013791099991067313,9.28190002014162e-05,0.0005113119987072423,0.00025774899950192776,0.00022848499975225423,9.855600001174025e-05,0.0016233930000453256,0.01818790700053796,0.019811300000583287,50.47624335457834,0
2,0.06006240699935006,0.0012022804003208876,-2.1975656948485316,1.599379841481344,-1.6008206806578578,-1.4984920660602015,0.00022118320339359343,0.000619336393903251,0.24037107073330638,0.14842111951982165,0.32745921529770283,0.5134856517137023,0.18975791797513683,0.11368879537502039,0.9996807126109377,0.003853959015669191,0.015723520037410933,0.019400408832461098,0.24394278,-0.08132813,0.14128846,0.38327894019754144,0.24555677,0.64599574,-0.13581719,-0.093702585,0.28903684,0.030827513,0.086201206,-4.683476134984431,0.17780561271311907,1.262535778487806,-0.05097122079984694,0.5546738181259212,-0.06651969094688145,1.3212335917304348,0.40805984011325114,0.2212109271730187,1.4003946984085964,0.25560301542282104,0.4233265817165375,-1.3094487190246582,-0.8586020469665527,0.2451004534959793,0.25181666016578674,0.3318917453289032,0.18228836357593536,-1.8764431476593018,-1.518808126449585,0.41551467776298523,0.20545856654644012,0.0110245515,-2.171726,1.5939472,-1.6045687,-1.4869306,0.0014542837,0.0110245515,-2.171726,1.5939472,-1.6045687,-1.4869306,0.0014542837,0.009822271065786481,0.02583970646047007,-0.005432669316427052,-0.0037480392060338374,0.011561457310811818,0.0012331005127634853,0.0012022804003208876,-2.197565793991089,1.5993798971176147,-1.6008206605911255,-1.4984921216964722,0.00022118320339359343,0.02477345575613004,0.0022295740246772765,0.000619336393903251,0.0005945777520537376,,,False,0,9.8869000794366e-05,7.000599907769356e-05,0.0003209059996152064,0.0002131750006810762,0.00010688200018194038,6.533199848490767e-05,0.0010912689995166147,0.018782871000439627,0.019874139999956242,50.31664263219449,0
3,0.08100577000004705,0.0028136097826063633,-2.1941167316832484,1.598259750996725,-1.6017714939513148,-1.496772591267721,0.0007480194908566773,0.0010241800773727857,0.24087758576618445,0.14921702664459222,0.3272796428286399,0.5135290649646802,0.18973527391158207,0.11367989137150583,0.9996822349123045,0.003958339374865575,0.015579736909624085,0.019418035836979222,0.24394278,-0.08132813,0.14128846,0.38329409916633134,0.23408031,0.64111483,-0.11961297,-0.087497175,0.26560065,0.026128402,0.08188245,-5.39930137316045,-0.6941077401896238,2.0160680676974057,-0.09551459645514986,0.5853084286749176,-0.04318534679620186,0.6054083535544166,-0.4638535127894917,0.9747432163826184,1.2376605729215715,0.21515384316444397,0.3071097731590271,-1.2715808153152466,-0.7897234559059143,0.18175585567951202,0.1973142921924591,0.2455468475818634,-0.03416575863957405,-1.8512088060379028,-1.4566317796707153,0.32450270652770996,0.19398827850818634,0.012176823,-2.1684723,1.5934753,-1.6052713,-1.4861486,0.0017931554,0.012176823,-2.1684723,1.5934753,-1.6052713,-1.4861486,0.0017931554,0.009363213088363409,0.02564444164418589,-0.004784409199849904,-0.003499845465189111,0.010623995457784474,0.0010451359557919204,0.0028136097826063633,-2.1941168308258057,1.5982598066329956,-1.6017714738845825,-1.4967726469039917,0.0007480194908566773,0.04096720309491143,0.003048398494720459,0.0010241800773727857,0.001238672761246562,,,False,0,7.215900041046552e-05,5.029900057706982e-05,0.0001819040007831063,0.00018512699898565188,6.078200021875091e-05,3.98539996240288e-05,0.0007358279999607475,0.020123046000662725,0.020858874000623473,47.941226356231404,0
4,0.10033757499877538,0.004533711355179548,-2.1895514927306117,1.5971205870257776,-1.6027380428709925,-1.4948514143573206,0.0012068509822711349,0.0014736268734425275,0.24156150444176827,0.15008973704560777,0.32684117755736575,0.5135127465167204,0.18971670948655614,0.11369025662168933,0.9996768649428331,0.004100890864264057,0.015830685001601855,0.01946112352111167,0.24394278,-0.08132813,0.14128846,0.3832687465769881,0.23364797,0.64713573,-0.12573642,-0.11258571,0.24239469,0.028454587,0.067246236,-6.839371317789311,-0.7273733370276325,1.7491668490238905,-0.09324948860386367,0.6094625516249579,-0.04942434952577318,-0.834661591074445,-0.4971191096275004,0.7078419977091033,1.202009847918301,0.28741151094436646,0.04788129776716232,-1.4001542329788208,-0.7879919409751892,0.18066897988319397,0.21754798293113708,0.20358748733997345,-0.17797359824180603,-1.8646949529647827,-1.4505027532577515,0.28082478046417236,0.18957112729549408,0.013879631,-2.1636662,1.5920912,-1.6072414,-1.4851557,0.0023450344,0.013879631,-2.1636662,1.5920912,-1.6072414,-1.4851557,0.0023450344,0.009345919359475374,0.025885244409078467,-0.005029384289876759,-0.0045033492646275874,0.00969571272005254,0.0011381834046915174,0.004533711355179548,-2.189551591873169,1.5971206426620483,-1.6027380228042603,-1.4948514699935913,0.0012068509822711349,0.0589450749377011,0.003720860853791237,0.0014736268734425275,0.0020483601838350296,,,False,0,0.00011030799942091107,6.930000017746352e-05,0.0002566519997344585,0.001123015999837662,0.00012503899961302523,6.886499977554195e-05,0.001977452000573976,0.017213976998391445,0.01919142899896542,52.10659404538914,0
5,0.12006912600008945,0.00600069435313344,-2.1857687435545863,1.596346680318014,-1.603152414361471,-1.4932587782489222,0.0014191747177392244,0.0019423283566609001,0.24206024168553908,0.15082484642659277,0.32632975985239415,0.5135055499741091,0.18971062148080148,0.1137034137836214,0.9996794996298395,0.004099370701039994,0.01566242796116072,0.019461478852117374,0.24394278,-0.08132813,0.14128846,0.38325843232478,0.23751342,0.65967506,-0.12034188,-0.12916698,0.22541234,0.03416795,0.056497492,-6.380932981911038,0.006737989438516612,0.7222639420207395,-0.07064341299992552,0.5701690726182245,-0.0651548533916429,-0.37622325519617217,0.2369922168386487,-0.31906090929404773,0.5472742570522076,0.26732930541038513,0.0537651963531971,-1.429341435432434,-0.8888350129127502,0.2247568666934967,0.19461265206336975,0.20443753898143768,-0.19638220965862274,-1.8780369758605957,-1.4654004573822021,0.27855879068374634,0.18668155372142792,0.015501231,-2.1593819,1.5915331,-1.608319,-1.4842423,0.0027858927,0.015501231,-2.1593819,1.5915331,-1.608319,-1.4842423,0.0027858927,0.009500536601990461,0.026386877099508155,-0.004813615475789845,-0.005166629751688134,0.009016458188192189,0.0013667179737240076,0.00600069435313344,-2.1857688426971436,1.5963467359542847,-1.6031523942947388,-1.4932588338851929,0.0014191747177392244,0.077693134266436,0.004285835772752762,0.0019423283566609001,0.00294725364074111,,,False,0,0.00023918499937281013,0.00010706200009735767,0.0003381930000614375,0.0002023130000452511,5.8073999753105454e-05,5.415900159277953e-05,0.0014359360011440003,0.018142889999580802,0.019578826000724803,51.075585429023185,0
6,0.14006930899995496,0.007335757836699486,-2.182582040826315,1.5955985228167933,-1.6036902866759242,-1.4917510191546839,0.001554541289806366,0.0024155190652919295,0.24249055863143132,0.15150899253582725,0.32597550545685117,0.5135258536386897,0.18975146655425718,0.11366031398038323,0.9996788976691902,0.00405671503224551,0.01583559593831456,0.019362809156896144,0.24394278,-0.08132813,0.14128846,0.38330470271813166,0.23562732,0.66645634,-0.10925827,-0.13613251,0.21337509,0.036700547,0.049563684,-5.644856766852722,-0.5113356462616849,1.1853069424828335,-0.09301376854158701,0.5637583956449627,-0.05128925872199258,0.3598529598621445,-0.2810814188615528,0.14398209116804628,0.47878153611839863,0.2243582010269165,0.10869289934635162,-1.4027057886123657,-0.8536550402641296,0.17978395521640778,0.22585706412792206,0.2121543139219284,-0.17566072940826416,-1.8933460712432861,-1.4861687421798706,0.2856414020061493,0.15854427218437195,0.01676085,-2.1559238,1.5912282,-1.6091355,-1.483216,0.0030225632,0.01676085,-2.1559238,1.5912282,-1.6091355,-1.483216,0.0030225632,0.009425092488527298,0.026658197442525733,-0.00437027612795049,-0.00544522186136831,0.008534971867696584,0.0014680218882858753,0.007335757836699486,-2.182582139968872,1.595598578453064,-1.603690266609192,-1.4917510747909546,0.001554541289806366,0.09662076261167718,0.004781472608447075,0.0024155190652919295,0.003884656820446253,,,False,0,0.0001087909986381419,6.84019996697316e-05,0.0002739929987001233,0.00021317999926395714,9.223599954566453e-05,6.924199988134205e-05,0.0010348699997848598,0.018840816001102212,0.01987568600088707,50.31272882633429,0
7,0.160063123999862,0.008679590187966824,-2.1790601215758265,1.59479266801943,-1.6043859920897425,-1.4902556578265589,0.001706681796349585,0.0028744194214801394,0.24300007103133167,0.15219442377969336,0.32559215546041254,0.513502665099864,0.18973499777944527,0.11366292849569835,0.999670090600489,0.004013449075999678,0.016242475768826592,0.019487880911498008,0.24394278,-0.08132813,0.14128846,0.3832765585063127,0.23338158,0.6730481,-0.103148215,-0.15442143,0.20008177,0.039319795,0.03874486,-5.157235283904404,-0.44693674958847296,1.372842255581527,-0.09482481762116164,0.5575405779699758,-0.05330763030009105,0.8474744428104621,-0.21668252218834086,0.3315174042667397,0.9354507127425586,0.251778781414032,0.2389865219593048,-1.294204592704773,-0.8551705479621887,0.18837541341781616,0.2163441926240921,0.22173477709293365,-0.16097800433635712,-1.8950722217559814,-1.4912041425704956,0.2917602062225342,0.16396959125995636,0.018014852,-2.1521382,1.5906668,-1.6105628,-1.4822525,0.0032794736,0.018014852,-2.1521382,1.5906668,-1.6105628,-1.4822525,0.0032794736,0.009335261769592762,0.02692188839101206,-0.004125897084371388,-0.006176809271341455,0.008003179227010548,0.0015727918362244964,0.008679590187966824,-2.179060220718384,1.5947927236557007,-1.6043859720230103,-1.4902557134628296,0.001706681796349585,0.11497677685920557,0.005168921202421188,0.0028744194214801394,0.004831037949770689,,,False,0,0.000165616000231239,6.203900011314545e-05,0.00025863399969239254,0.00018857299983210396,8.417999924859032e-05,5.1445998906274326e-05,0.0009989909995056223,0.0188707590004924,0.01986974999999802,50.32775953396996,0
8,0.1800620739995793,0.009931813925504684,-2.1753579578795375,1.5941317717181605,-1.6051260433592738,-1.4889395872699183,0.001886475132778287,0.0033072328013066124,0.24355757057559566,0.15281711989423252,0.3251130360708119,0.5134925272505804,0.1897655506890894,0.11369594456942185,0.9996795261386523,0.004091040110167062,0.015704394287687926,0.01942995603633545,0.24394278,-0.08132813,0.14128846,0.3832886592025465,0.23048447,0.6757081,-0.10040027,-0.16644879,0.19107355,0.040115934,0.03023785,-5.65709831665185,-0.3993830759898866,1.6575668118531737,-0.057955628212643766,0.5805821830754202,-0.0018983375273876196,0.3476114100630161,-0.1691288485897545,0.6162419605383864,0.7274561249721447,0.24509425461292267,0.10824760049581528,-1.355194330215454,-0.8086751103401184,0.20409929752349854,0.23449288308620453,0.2253861427307129,-0.17108455300331116,-1.8961116075515747,-1.4881350994110107,0.2959841787815094,0.18104341626167297,0.019151192,-2.1483297,1.5901158,-1.611784,-1.4812967,0.0034911125,0.019151192,-2.1483297,1.5901158,-1.611784,-1.4812967,0.0034911125,0.009219378232955933,0.027028223077291358,-0.004015986119405568,-0.006657937963968408,0.0076429287539880875,0.0016046373639255762,0.009931813925504684,-2.1753580570220947,1.5941318273544312,-1.6051260232925415,-1.488939642906189,0.001886475132778287,0.1322893120522645,0.0054712997004389766,0.0033072328013066124,0.005748838651925325,,,False,0,5.091799903311767e-05,3.0823999622953124e-05,0.00014830100008111913,0.00014598400048271287,5.6273000154760666e-05,2.8315000236034393e-05,0.0005468859999382403,0.019397279000259005,0.019944165000197245,50.13997828387953,0
9,0.20020112800011702,0.011179766617715359,-2.17150415996694,1.593652073537008,-1.6057707271971644,-1.4877775351153772,0.002110719680786133,0.0037061409500641685,0.2441229169906295,0.15340406606013293,0.3245023676944241,0.5134877935288408,0.18971902444176694,0.1136831805844514,0.999672727466633,0.004045454457970664,0.01611828813205267,0.01944898571799084,0.24394278,-0.08132813,0.14128846,0.3832533432519912,0.22526032,0.67690206,-0.09866593,-0.17962106,0.18116139,0.039798494,0.0229382,-5.9589426740976075,-0.4622973753946231,1.1238555904879801,-0.09699862094350155,0.5614687647597799,-0.05377698465390982,0.04576705261725866,-0.23204314799449102,0.08253073917319287,0.2504994382128187,0.3013213276863098,0.12929695844650269,-1.4286748170852661,-0.8571202754974365,0.25068026781082153,0.1899794638156891,0.22758904099464417,-0.11383049190044403,-1.8849447965621948,-1.4904515743255615,0.30798837542533875,0.19657264649868011,0.02019018,-2.1444283,1.5897055,-1.6129556,-1.4805311,0.0037026594,0.02019018,-2.1444283,1.5897055,-1.6129556,-1.4805311,0.0037026594,0.009010412730276585,0.02707590679311167,-0.003946606312887013,-0.007184843023782861,0.007246438656942189,0.0015919397119432688,0.011179766617715359,-2.171504259109497,1.5936521291732788,-1.6057707071304321,-1.487777590751648,0.002110719680786133,0.14824563800256674,0.005700681693851948,0.0037061409500641685,0.006614465732127428,,,False,0,4.167000042798463e-05,2.8840000595664605e-05,0.00014521699995384552,0.00013606399988930207,5.605000114883296e-05,2.8340999051579274e-05,0.0005191360014578095,0.019567815999835148,0.020086952001292957,49.78356098703437,0
