step,t_rel,q0,q1,q2,q3,q4,q5,finger,tcp_x,tcp_y,tcp_z,box_x,box_y,box_z,box_qw,box_qx,box_qy,box_qz,target_x,target_y,target_z,box_to_target_dist,action0,action1,action2,action3,action4,action5,action6,tcp_force0,tcp_force1,tcp_force2,tcp_force3,tcp_force4,tcp_force5,force_ext_x,force_ext_y,force_ext_z,force_ext_mag,current0,current1,current2,current3,current4,current5,ctrl_output0,ctrl_output1,ctrl_output2,ctrl_output3,ctrl_output4,ctrl_output5,ctrl_pre_alpha0,ctrl_pre_alpha1,ctrl_pre_alpha2,ctrl_pre_alpha3,ctrl_pre_alpha4,ctrl_pre_alpha5,ctrl0,ctrl1,ctrl2,ctrl3,ctrl4,ctrl5,arm_lead0,arm_lead1,arm_lead2,arm_lead3,arm_lead4,arm_lead5,obs_q0,obs_q1,obs_q2,obs_q3,obs_q4,obs_q5,gripper_norm,gripper_ctrl,finger_pos_est,gripper_obs,gripper_fb_pos,gripper_fb_pct,grasped,obj_flag,recv_time_s,mocap_time_s,obs_time_s,policy_time_s,ctrl_time_s,send_time_s,compute_time_s,sleep_time_s,loop_dt_true_s,loop_hz_true,overrun_count
0,0.020083223998881294,9.031238732859492e-06,-2.200019975701803,1.5999887625323694,-1.6000133953490199,-1.4999774138080042,-2.080598940068512e-05,0.00015150650093952815,0.24000456305227497,0.14778283781353896,0.32762714848477625,0.36969113908527934,-0.022107935179605222,0.11400667921854166,0.9984725162767563,0.0052968361592749605,0.023088510932405285,0.04991546042442331,0.19067237,-0.17252938,0.14128846,0.23541161485096407,-0.8395004,0.53591615,0.3891305,-0.13619342,-0.1337038,-0.2444839,0.0909039,1.1388556935251928,-0.51663348866439,0.39559492991681366,-0.07472528035193703,-0.11248018571334138,0.16903928067371474,-0.09120835506656899,-0.08752026754928316,0.016889156077765644,0.12753040758527573,0.14277419447898865,-0.22473856806755066,-1.33622407913208,-0.5776209831237793,-0.046001411974430084,0.042593277990818024,-1.5113563879233158e-16,-0.38335224986076355,-1.6533945798873901,-1.3548071384429932,0.14149513840675354,0.05085723474621773,-0.033570986,-2.1785834,1.6155541,-1.6054611,-1.5053257,-0.009800161,-0.033570986,-2.1785834,1.6155541,-1.6054611,-1.5053257,-0.009800161,-0.03358001747983508,0.021436592141622413,0.01556533178220576,-0.0054477252564488765,-0.005348261202676952,-0.00977935524563378,9.031238732859492e-06,-2.2000200748443604,1.5999888181686401,-1.6000133752822876,-1.499977469444275,-2.0805990061489865e-05,0.006060260037581125,0.000909039005637169,0.00015150650093952815,0.0,,,False,0,0.0001870199994300492,0.0001115200011554407,0.0005275380008242792,0.0003360959999554325,0.00020246600070095155,9.813600081542972e-05,0.0017956740011868533,0.01828644199849805,0.020082115999684902,49.795549433918744,0
1,0.04006733399910445,-0.0004800001727502945,-2.1996475658812464,1.6000993887530726,-1.6001197300352992,-1.5000599066363733,-8.565584291631012e-05,0.000404835022572014,0.24015561176507033,0.14764589835306996,0.3275163062592681,0.3696895848684242,-0.022095717596056674,0.11400676858209773,0.9984937212479446,0.004764036320473547,0.02239151198677332,0.049861537749394017,0.19067237,-0.17252938,0.14128846,0.2354182295144184,-0.83386016,0.5689181,0.34051728,-0.18636712,-0.2195415,-0.24177614,0.07624386,3.65293179888442,-3.241241207827986,2.302670297475741,-0.19630274527014727,-0.11996765956146438,0.24228994734906728,2.4228677502926583,-2.8121279867128792,1.923964523636693,4.180907968046487,-0.6088762283325195,0.5502358078956604,-0.5165854096412659,-0.5867054462432861,-0.3487480580806732,-0.10140480101108551,-0.834784746170044,0.5211629271507263,-0.9952560067176819,-1.3517788648605347,-0.21736817061901093,-0.10264159739017487,-0.033834405,-2.1768909,1.6137202,-1.6075743,-1.5088416,-0.009756701,-0.033834405,-2.1768909,1.6137202,-1.6075743,-1.5088416,-0.009756701,-0.033354405070646465,0.022756715814107764,0.013620789851053416,-0.007454613646036279,-0.008781727160318553,-0.009671045224173724,-0.0004800001624971628,-2.1996476650238037,1.6000994443893433,-1.600119709968567,-1.500059962272644,-8.565583993913606e-05,0.01619340090288056,0.0016714776307344436,0.000404835022572014,0.00030301298829726875,,,False,0,0.0001430529991921503,0.00010010100049839821,0.0005049030005466193,0.000417788000049768,0.00014315699991129804,9.029700049723033e-05,0.001699996000752435,0.018075063999276608,0.019775060000029043,50.568746693993916,0
2,0.06006081399937102,-0.0030468145953577164,-2.198038717309469,1.6014393011676233,-1.600248476068014,-1.5009844938861292,-0.0008342901812952164,0.0007087022993989564,0.24081209967736644,0.14680940414704383,0.3266301204167962,0.36969880897829077,-0.02210592348985395,0.11399895829580647,0.9984952872435392,0.004781532214858555,0.022312644199414495,0.04986474434792321,0.19067237,-0.17252938,0.14128846,0.23541962773413555,-0.8330764,0.57844305,0.33843312,-0.19845136,-0.2165067,-0.24107309,0.055656105,3.631190641860995,0.2931590805092624,-0.2669395829897072,-0.12635468437067868,-0.19865966827281994,0.04182017639470264,2.4011265932692334,0.7222723016243693,-0.6456453568287552,2.5891975825326674,-0.6029897928237915,0.5825610756874084,-0.6348949074745178,-0.8142687678337097,-0.10316220670938492,-0.1818874180316925,-0.664912760257721,0.25122398138046265,-1.1166976690292358,-1.399304747581482,-0.17261582612991333,-0.10811103880405426,-0.03636987,-2.174901,1.6149766,-1.6081865,-1.5096449,-0.010477213,-0.03636987,-2.174901,1.6149766,-1.6081865,-1.5096449,-0.010477213,-0.03332305675278491,0.02313770870351206,0.01353734334836787,-0.007938007315164697,-0.008660372103555858,-0.009642923007710635,-0.0030468145851045847,-2.1980388164520264,1.601439356803894,-1.6002484560012817,-1.5009845495224,-0.0008342901710420847,0.028348091975958258,0.0022280386835336684,0.0007087022993989564,0.0008096700184978545,,,False,0,8.945999979914632e-05,6.072200085327495e-05,0.0002512619994377019,0.0001937280012498377,8.433899893134367e-05,8.722300117369741e-05,0.0009631040011299774,0.018906650999269914,0.01986975500039989,50.327746868538355,0
3,0.08007333299974562,-0.007111374531881154,-2.195714136163229,1.6029112974749964,-1.6008960209288539,-1.5012152830706995,-0.00208455721010381,0.001025587285891819,0.24187082059429818,0.14577149907482212,0.32563734477469514,0.36972674874067235,-0.02210783873145621,0.11399429775303713,0.9985004817229303,0.004965278253795637,0.022389119573831353,0.049707868449454434,0.19067237,-0.17252938,0.14128846,0.23544019201101324,-0.83367825,0.5856256,0.33249265,-0.18797882,-0.22419153,-0.2406141,0.038197353,2.6575172055077,-2.0543614084286532,1.3908199680566373,-0.18927222144348646,-0.15057971891987187,0.12369403638746797,1.4274531569159383,-1.6252481873135465,1.0121141942175893,2.3881853629255767,-0.4463135004043579,0.46972206234931946,-0.5564526319503784,-0.8144422769546509,-0.27814528346061707,-0.16801245510578156,-0.4419592320919037,0.03348464146256447,-1.3062301874160767,-1.4846428632736206,-0.09364783763885498,-0.10357015579938889,-0.040458504,-2.1722891,1.616211,-1.6084151,-1.510183,-0.011709121,-0.040458504,-2.1722891,1.616211,-1.6084151,-1.510183,-0.011709121,-0.03334712957869357,0.023425003091329444,0.013299759234293163,-0.0075191058716832515,-0.008967693652017772,-0.00962456384579724,-0.007111374754458666,-2.195714235305786,1.602911353111267,-1.6008960008621216,-1.5012153387069702,-0.0020845571998506784,0.04102349143567276,0.0026100122183561323,0.001025587285891819,0.0014174046227708459,,,False,0,8.526800047548022e-05,4.813799932890106e-05,0.00021276299958117306,0.00017784600095183123,5.602100100077223e-05,4.725899998447858e-05,0.0007614259993715677,0.019125314000120852,0.01988673999949242,50.284762611947635,0
4,0.10033302400006505,-0.011878315602437794,-2.192376752892965,1.6048176924334925,-1.602311750451559,-1.5021689573871058,-0.0034702459918420914,0.0013438129138082663,0.24330121792882703,0.14438245353796356,0.3243810971926804,0.36969695312206574,-0.022132734660620105,0.11397170889743599,0.9984785730705734,0.00519458264848573,0.022760061264525993,0.04995557568909938,0.19067237,-0.17252938,0.14128846,0.23540424651944833,-0.8351942,0.57507485,0.31977794,-0.18478878,-0.1952976,-0.2388985,0.032492884,-0.6065155899072324,-0.29057617457344176,2.028467500863176,-0.1279437820838122,-0.05524636894273906,0.0800451736285448,-1.836579638498994,0.13853704654166504,1.6497617270241278,2.472636454832618,-0.24234984815120697,0.03468731418251991,-0.6612750291824341,-0.7058272957801819,-0.14882875978946686,-0.17702506482601166,-0.3092515468597412,-0.10683566331863403,-1.3897784948349,-1.5046571493148804,-0.04225517436861992,-0.10340389609336853,-0.04528608,-2.1693738,1.6176089,-1.6097033,-1.5099809,-0.013026185,-0.04528608,-2.1693738,1.6176089,-1.6097033,-1.5099809,-0.013026185,-0.03340776612888163,0.023003002206319678,0.01279121240506953,-0.007391551931863916,-0.007811959589822948,-0.009555939341886699,-0.01187831535935402,-2.1923768520355225,1.6048177480697632,-1.6023117303848267,-1.5021690130233765,-0.0034702459815889597,0.05375251655233065,0.002934941053390503,0.0013438129138082663,0.0020511746406555176,,,False,0,0.0001425970003765542,9.431400030734949e-05,0.00029388900111371186,0.0002848190015356522,6.325000140350312e-05,0.00017388999913237058,0.001330711000264273,0.018825414999810164,0.020156126000074437,49.61270831489677,0
5,0.12006362899956002,-0.016611878071920216,-2.1890140972533167,1.6070383230792444,-1.602941175500387,-1.503376309071676,-0.004852120076314748,0.00164725453684979,0.2445960222871988,0.1429332559834768,0.3228297234219823,0.3697007554777335,-0.022095153927318208,0.11393433505909088,0.9984744184960528,0.005529929273097416,0.022765324526956048,0.04999990122549315,0.19067237,-0.17252938,0.14128846,0.235435488891664,-0.835417,0.57809925,0.32487252,-0.19643997,-0.18996735,-0.24287298,0.02295216,1.7170221366496494,-0.31468531885681755,-1.455684575172764,-0.12561278833538866,-0.18714621585954977,0.08597587576041339,0.48695808805788765,0.11442790225828925,-1.834390349011812,1.9013705259333078,-0.3054286539554596,0.062345199286937714,-0.8467977643013,-0.9850181937217712,-0.14962030947208405,-0.17693951725959778,-0.2667180001735687,-0.17645250260829926,-1.4174330234527588,-1.4991670846939087,-0.016389932483434677,-0.10481139272451401,-0.050028555,-2.1658902,1.6200333,-1.6107987,-1.510975,-0.01456704,-0.050028555,-2.1658902,1.6200333,-1.6107987,-1.510975,-0.01456704,-0.033416677023275554,0.02312388042592417,0.012994941080911815,-0.00785754104471792,-0.0075986941708166,-0.00971491983066386,-0.01661187782883644,-2.189014196395874,1.6070383787155151,-1.6029411554336548,-1.5033763647079468,-0.00485212029889226,0.0658901814739916,0.003164462652057409,0.00164725453684979,0.0026876258198171854,,,False,0,6.730700079060625e-05,3.927400030079298e-05,0.00016899000002013054,0.00011184799950569868,4.921500112686772e-05,3.33400003000861e-05,0.0005945100001554238,0.019065505999606103,0.019660015999761526,50.864658503438136,0
6,0.14006584299932,-0.02128774324526006,-2.185935159722799,1.608739201222555,-1.6041509113707484,-1.5045536200152796,-0.006222550068990529,0.001926135322226032,0.2459166353432402,0.14149541590664697,0.3216639296916836,0.369692798187434,-0.022114730418473002,0.11398353142322383,0.9984957483216763,0.004918288120371394,0.022317827973524725,0.04983976860678485,0.19067237,-0.17252938,0.14128846,0.23541121837990198,-0.8349314,0.5813604,0.32673705,-0.18279332,-0.18935294,-0.2431593,0.01560766,1.5285474017450411,-0.775835575896866,0.6959472013244995,-0.13864478840627015,-0.13589453321196068,0.0994558434922092,0.29848335315327934,-0.3467223547817592,0.3172414274854515,0.5567322756298941,-0.3115871548652649,0.21915939450263977,-0.7177454829216003,-0.8259372711181641,-0.20834508538246155,-0.15382960438728333,-0.26230815052986145,-0.19709593057632446,-1.4274864196777344,-1.5005930662155151,-0.0019437986193224788,-0.1054399386048317,-0.054684997,-2.1626809,1.6218088,-1.6114626,-1.5121278,-0.015948921,-0.054684997,-2.1626809,1.6218088,-1.6114626,-1.5121278,-0.015948921,-0.033397253359659373,0.023254295388692725,0.013069566096170604,-0.007311681707864892,-0.007574137057169139,-0.009726371373041331,-0.021287743002176285,-2.1859352588653564,1.6087392568588257,-1.6041508913040161,-1.5045536756515503,-0.006222550291568041,0.07704541288904128,0.0033205392491072417,0.001926135322226032,0.0032945091370493174,,,False,0,7.420600013574585e-05,4.936900040775072e-05,0.00017429699983040337,0.0001229150002473034,6.378500074788462e-05,4.134799928579014e-05,0.0006544019997818395,0.019258110000009765,0.019912511999791604,50.219680972971446,0
7,0.1600726950000535,-0.026001755391256154,-2.1827575169005335,1.6104686895953577,-1.6053639851012171,-1.5057771841632288,-0.0075333754168909195,0.002175472312108464,0.24724516598798824,0.14002767696232846,0.32046073464718194,0.3697133939204737,-0.022107616086719708,0.11396902826249193,0.998474968458787,0.004766256122291067,0.023186392397622275,0.04987382586978632,0.19067237,-0.17252938,0.14128846,0.23543310887224364,-0.8354767,0.58253783,0.32664102,-0.18899456,-0.18518361,-0.24618006,0.010161801,2.269999118769865,-1.0304210615601723,0.6643125132726762,-0.1417647359204421,-0.15790584525060136,0.10258861234005985,1.0399350701781032,-0.6013078404450656,0.28560673943362813,1.234749885109107,-0.319722443819046,0.26556432247161865,-0.662564754486084,-0.8142346143722534,-0.16702581942081451,-0.19282057881355286,-0.26843324303627014,-0.18857678771018982,-1.4109406471252441,-1.488493800163269,-0.004059249069541693,-0.1065773144364357,-0.059420824,-2.159456,1.6235344,-1.6129237,-1.5131845,-0.017380578,-0.059420824,-2.159456,1.6235344,-1.6129237,-1.5131845,-0.017380578,-0.033419068659647166,0.023301502267354834,0.013065751398904979,-0.007559756239420068,-0.007407363261087596,-0.009847203026517093,-0.02600175514817238,-2.182757616043091,1.6104687452316284,-1.6053639650344849,-1.5057772397994995,-0.0075333756394684315,0.08701889248433856,0.003422157261520624,0.002175472312108464,0.003852270543575287,,,False,0,8.04899991635466e-05,5.808000059914775e-05,0.0003115739982604282,0.0001450629988539731,7.161699977586977e-05,4.7870000344119035e-05,0.0008718899989617057,0.019031802001336473,0.01990369200029818,50.24193501311309,0
8,0.1800697950002359,-0.030835453663961232,-2.1793328724303187,1.6123107115374964,-1.6064039669432582,-1.5069978872882288,-0.008918110524312794,0.0023939842951676803,0.2485880602267792,0.1385212769658109,0.3191161571945925,0.3696958085502757,-0.022079040571111617,0.1140103576096581,0.9984852690800593,0.004886985024247743,0.02264765246918745,0.049903474594650596,0.19067237,-0.17252938,0.14128846,0.23543320316472519,-0.8362234,0.5842862,0.32577762,-0.19531678,-0.18881825,-0.2500971,0.006438695,1.3930130219172765,-0.8861731092426518,0.7635856668911585,-0.15238198990451396,-0.15599874803614033,0.0821821617700044,0.16294897332551472,-0.457059888127545,0.38487989305211046,0.6193453328465528,-0.22039148211479187,0.10552527755498886,-0.718282163143158,-0.8286576867103577,-0.13547535240650177,-0.2112092822790146,-0.2703251838684082,-0.19147567451000214,-1.4073489904403687,-1.479774832725525,-0.009149105288088322,-0.10698867589235306,-0.064284384,-2.1559615,1.6253419,-1.6142166,-1.5145507,-0.018921994,-0.064284384,-2.1559615,1.6253419,-1.6142166,-1.5145507,-0.018921994,-0.03344893058667964,0.023371358911031592,0.013031180704935252,-0.007812599142557275,-0.007552798594339549,-0.010003883148534953,-0.030835453420877457,-2.179332971572876,1.612310767173767,-1.6064039468765259,-1.5069979429244995,-0.00891811028122902,0.09575937180670721,0.003486544210463762,0.0023939842951676803,0.004350944422185421,,,False,0,0.00020701399989775382,8.092800089798402e-05,0.00040254399937111884,0.00027793300068879034,0.00016409099953307305,7.057799848553259e-05,0.0015441870000358904,0.018249073000333738,0.019793260000369628,50.52224848162079,0
9,0.20012140399921918,-0.035538498555318654,-2.1759616337218226,1.614206616078512,-1.6073786220946253,-1.5080903212176722,-0.010280434285299123,0.0025814168180189247,0.24987657328006063,0.13706916569028313,0.3177495820084716,0.369688173653913,-0.022121131643305186,0.11401239740786162,0.9984747675548978,0.004936221693605391,0.022760931753606335,0.05005674901324567,0.19067237,-0.17252938,0.14128846,0.2354002651218975,-0.83663243,0.5841341,0.3236143,-0.19788466,-0.184606,-0.2522669,0.0032035222,1.0807939240138946,-0.3513802930038712,0.47721586981734787,-0.12492943955202013,-0.14103817403802005,0.06190585435384529,-0.14927012457786715,0.07773292811123561,0.09851009597829985,0.19500824909190984,-0.2212049663066864,0.004436613991856575,-0.7870527505874634,-0.8717995285987854,-0.15270741283893585,-0.18409423530101776,-0.27301257848739624,-0.19776658713817596,-1.411963939666748,-1.4820759296417236,-0.01213130820542574,-0.10699722170829773,-0.06900379,-2.1525965,1.6271513,-1.615294,-1.5154746,-0.02037111,-0.06900379,-2.1525965,1.6271513,-1.615294,-1.5154746,-0.02037111,-0.03346529206167048,0.02336516002797495,0.012944634760721385,-0.007915357550150048,-0.007384236658914745,-0.010090674961908519,-0.03553849831223488,-2.17596173286438,1.6142066717147827,-1.607378602027893,-1.5080903768539429,-0.010280434042215347,0.10325667272075699,0.003518579432275146,0.0025814168180189247,0.004787968471646309,,,False,0,0.00011129199992865324,7.980000009411015e-05,0.0003818040004262002,0.00021973199909552932,0.00015813199934200384,8.860600064508617e-05,0.0012568189995363355,0.018632469000294805,0.01988928799983114,50.278320672338296,0
