action_rate,approach_open,box_target,grasp,gripper_align,gripper_box,hold_target,lift,no_floor_collision,robot_target_qpos,success_bonus,step,reward_total,box_target_dist,success,out_of_bounds
-0.0672581434249878,0.4408038258552551,0.0,0.0,0.0306850578635931,0.007043957710266113,0.0,0.0,0.25,0.009039437770843506,0.0,0,0.6703141927719116,0.22929167747497559,0.0,0.0
-0.04855054318904877,0.4757363200187683,0.0,0.0,0.02922175917774439,0.007047057151794434,0.0,0.0,0.25,0.009101396799087525,0.0,1,0.7225559949874878,0.23107722401618958,0.0,0.0
-0.001331442315131426,0.5260039567947388,0.0,0.0,0.030529291834682226,0.007208466529846191,0.0,0.0,0.25,0.009203964471817016,0.0,2,0.8216142654418945,0.2307651787996292,0.0,0.0
-0.0004622609354555607,0.5836986899375916,0.0,0.0,0.030832139309495687,0.007423043251037598,0.0,0.0,0.25,0.009344279766082764,0.0,3,0.8808358907699585,0.23066291213035583,0.0,0.0
-0.0002855754224583507,0.6334850192070007,0.0,0.0,0.03093011910095811,0.007696390151977539,0.0,0.0,0.25,0.009519821405410767,0.0,4,0.9313457608222961,0.2306271195411682,0.0,0.0
-0.0002377626718953252,0.6692545413970947,0.0,0.0,0.03112559439614415,0.008029699325561523,0.0,0.0,0.25,0.009727567434310913,0.0,5,0.9678996205329895,0.23061372339725494,0.0,0.0
-8.760598138906062e-05,0.6943771839141846,0.0,0.0,0.03139378735795617,0.008424043655395508,0.0,0.0,0.25,0.009965497255325317,0.0,6,0.9940728545188904,0.2306079864501953,0.0,0.0
-8.383735548704863e-05,0.7122616767883301,0.0,0.0,0.03164110705256462,0.00888216495513916,0.0,0.0,0.25,0.010231411457061768,0.0,7,1.012932538986206,0.2306048721075058,0.0,0.0
-4.283952002879233e-05,0.7251574993133545,0.0,0.0,0.03180095227435231,0.009407281875610352,0.0,0.0,0.25,0.010524022579193115,0.0,8,1.026847004890442,0.23060265183448792,0.0,0.0
-2.830817538779229e-05,0.7345520257949829,0.0,0.0,0.03181385342031717,0.01000511646270752,0.0,0.0,0.25,0.010841792821884156,0.0,9,1.0371845960617065,0.2306007444858551,0.0,0.0
-2.163184981327504e-05,0.7414504885673523,0.0,0.0,0.03164447145536542,0.010681748390197754,0.0,0.0,0.25,0.011183828115463257,0.0,10,1.0449390411376953,0.23059894144535065,0.0,0.0
-7.569722947664559e-05,0.7465489506721497,0.0,0.0,0.03125904127955437,0.011446714401245117,0.0,0.0,0.25,0.011549127101898192,0.0,11,1.0507280826568604,0.23059718310832977,0.0,0.0
-2.051776828011498e-05,0.7503335475921631,0.0,0.0,0.030598065350204706,0.012308835983276367,0.0,0.0,0.25,0.011936831474304199,0.0,12,1.0551567077636719,0.2305954247713089,0.0,0.0
-1.4612206723541022e-05,0.7531531453132629,0.0,0.0,0.029614302329719067,0.013280749320983887,0.0,0.0,0.25,0.012346029281616211,0.0,13,1.0583795309066772,0.2305936962366104,0.0,0.0
-6.866351468488574e-05,0.7552602291107178,0.0,0.0,0.029548152815550566,0.01437520980834961,0.0,0.0,0.25,0.012775862216949463,0.0,14,1.0618908405303955,0.23059193789958954,0.0,0.0
-8.390672883251682e-06,0.7568379640579224,0.0,0.0,0.034404790494591,0.015609025955200195,0.0,0.0,0.25,0.013225346803665161,0.0,15,1.0700688362121582,0.23059020936489105,0.0,0.0
